Dataset,Method,Algorithm,Training Size,Layer,AUC,MAP,BRP_90
arc_easy,White Box,LDA,2000,31,0.7182000000000001,0.681329032404038,0.02
arc_easy,White Box,PCA,2000,1,0.502208,0.5034917478211502,0.002
arc_easy,White Box,PCA,2000,3,0.504632,0.506232077769367,0.002
arc_easy,White Box,PCA,2000,5,0.505464,0.5064804937714176,0.002
arc_easy,White Box,PCA,2000,7,0.499408,0.5024825551916163,0.0
arc_easy,White Box,PCA,2000,9,0.504876,0.504595508759984,0.0
arc_easy,White Box,PCA,2000,11,0.497576,0.49725492987190734,0.0
arc_easy,White Box,PCA,2000,13,0.50114,0.49931115783400715,0.0
arc_easy,White Box,PCA,2000,15,0.510512,0.5060360588728341,0.0
arc_easy,White Box,PCA,2000,17,0.529972,0.5203314784024642,0.002
arc_easy,White Box,PCA,2000,19,0.54346,0.5245485956718617,0.0
arc_easy,White Box,PCA,2000,21,0.5357879999999999,0.5201038079566531,0.0
arc_easy,White Box,PCA,2000,23,0.5546840000000001,0.5299002115921527,0.0
arc_easy,White Box,PCA,2000,25,0.560396,0.5343422113246603,0.0
arc_easy,White Box,PCA,2000,27,0.6267360000000001,0.5742661020933703,0.002
arc_easy,White Box,PCA,2000,29,0.64256,0.5845410518380312,0.0
arc_easy,White Box,PCA,2000,31,0.689308,0.6202871127637068,0.0
arc_easy,White Box,PCA-G,2000,1,0.500564,0.5038778978002143,0.0
arc_easy,White Box,PCA-G,2000,3,0.510248,0.5149262621575272,0.004
arc_easy,White Box,PCA-G,2000,5,0.502592,0.5110321501554355,0.006
arc_easy,White Box,PCA-G,2000,7,0.5230360000000001,0.5215816971637337,0.006
arc_easy,White Box,PCA-G,2000,9,0.509544,0.504657038157021,0.002
arc_easy,White Box,PCA-G,2000,11,0.525324,0.5128097340263251,0.002
arc_easy,White Box,PCA-G,2000,13,0.727064,0.6919902666409774,0.01
arc_easy,White Box,PCA-G,2000,15,0.780356,0.7465382381216283,0.022
arc_easy,White Box,PCA-G,2000,17,0.8507800000000001,0.831677413779391,0.422
arc_easy,White Box,PCA-G,2000,19,0.8475839999999999,0.8206432685502818,0.174
arc_easy,White Box,PCA-G,2000,21,0.855356,0.8344054225859369,0.348
arc_easy,White Box,PCA-G,2000,23,0.8558960000000001,0.8354519565466649,0.256
arc_easy,White Box,PCA-G,2000,25,0.8527119999999999,0.8306192725674676,0.24
arc_easy,White Box,PCA-G,2000,27,0.849412,0.8271418708460676,0.216
arc_easy,White Box,PCA-G,2000,29,0.847768,0.8256714854439069,0.184
arc_easy,White Box,PCA-G,2000,31,0.844568,0.8238666657086549,0.17
arc_easy,White Box,LR-G,2000,1,0.591056,0.5853294695529935,0.024
arc_easy,White Box,LR-G,2000,3,0.60448,0.6029148213177207,0.026
arc_easy,White Box,LR-G,2000,5,0.676664,0.6711648253130634,0.036
arc_easy,White Box,LR-G,2000,7,0.730024,0.7199853962296341,0.086
arc_easy,White Box,LR-G,2000,9,0.864104,0.8630314939540671,0.396
arc_easy,White Box,LR-G,2000,11,0.9408360000000001,0.9422748280175718,0.802
arc_easy,White Box,LR-G,2000,13,0.966948,0.9667496858938565,0.926
arc_easy,White Box,LR-G,2000,15,0.977736,0.9778364403879127,0.954
arc_easy,White Box,LR-G,2000,17,0.985316,0.9857261873910753,0.968
arc_easy,White Box,LR-G,2000,19,0.984216,0.9847268381097747,0.966
arc_easy,White Box,LR-G,2000,21,0.98414,0.9846576118119365,0.962
arc_easy,White Box,LR-G,2000,23,0.983024,0.9836120237498622,0.958
arc_easy,White Box,LR-G,2000,25,0.983384,0.9838806274897283,0.962
arc_easy,White Box,LR-G,2000,27,0.983884,0.9843814574937593,0.966
arc_easy,White Box,LR-G,2000,29,0.98322,0.983789140728357,0.966
arc_easy,White Box,LR-G,2000,31,0.9821759999999999,0.9828057020359722,0.964
arc_easy,Black Box,BB,4642,N/A,0.8747600000000001,0.8717050214584061,0.418
arc_easy,White Box,LR,4642,1,0.5256959999999999,0.527196208562632,0.004
arc_easy,White Box,LR,4642,3,0.529556,0.529589222056587,0.0
arc_easy,White Box,LR,4642,5,0.5664119999999999,0.5681131474051226,0.004
arc_easy,White Box,LR,4642,7,0.613264,0.5996476670694311,0.008
arc_easy,White Box,LR,4642,9,0.6914640000000001,0.6784339678863467,0.052
arc_easy,White Box,LR,4642,11,0.8083999999999999,0.8011027835936585,0.26
arc_easy,White Box,LR,4642,13,0.8832599999999999,0.8784523602736382,0.54
arc_easy,White Box,LR,4642,15,0.906272,0.8993726835380229,0.668
arc_easy,White Box,LR,4642,17,0.9165399999999999,0.9142772749331951,0.688
arc_easy,White Box,LR,4642,19,0.912128,0.9090058713186961,0.648
arc_easy,White Box,LR,4642,21,0.9030440000000001,0.9013545593231522,0.636
arc_easy,White Box,LR,4642,23,0.8959599999999999,0.8955472535353415,0.618
arc_easy,White Box,LR,4642,25,0.8895559999999999,0.8822498556567484,0.528
arc_easy,White Box,LR,4642,27,0.890892,0.8849412673854655,0.594
arc_easy,White Box,LR,4642,29,0.88868,0.8877800978091843,0.584
arc_easy,White Box,LR,4642,31,0.8862160000000001,0.8829020322447501,0.53
arc_easy,White Box,DIM,4642,1,0.508496,0.5110504560370277,0.002
arc_easy,White Box,DIM,4642,3,0.517096,0.519704594128483,0.0
arc_easy,White Box,DIM,4642,5,0.525596,0.5283583036521615,0.006
arc_easy,White Box,DIM,4642,7,0.535616,0.5401488224308951,0.0
arc_easy,White Box,DIM,4642,9,0.56806,0.5634621102053868,0.006
arc_easy,White Box,DIM,4642,11,0.6875,0.6802086572432309,0.01
arc_easy,White Box,DIM,4642,13,0.7760480000000001,0.7692144642165795,0.108
arc_easy,White Box,DIM,4642,15,0.8213679999999999,0.8130032382464057,0.194
arc_easy,White Box,DIM,4642,17,0.8677079999999999,0.8526063104703422,0.5
arc_easy,White Box,DIM,4642,19,0.865656,0.8496029196438858,0.5
arc_easy,White Box,DIM,4642,21,0.870104,0.8569334541186215,0.5
arc_easy,White Box,DIM,4642,23,0.869364,0.8562199885549663,0.488
arc_easy,White Box,DIM,4642,25,0.866328,0.8512450803402828,0.472
arc_easy,White Box,DIM,4642,27,0.8651479999999999,0.8504074427071961,0.472
arc_easy,White Box,DIM,4642,29,0.8648520000000001,0.8501096555442289,0.434
arc_easy,White Box,DIM,4642,31,0.862364,0.8482182356302574,0.402
arc_easy,White Box,LAT,4642,1,0.502324,0.5035332160828043,0.002
arc_easy,White Box,LAT,4642,3,0.505284,0.506586488546644,0.002
arc_easy,White Box,LAT,4642,5,0.5058199999999999,0.506736563416905,0.002
arc_easy,White Box,LAT,4642,7,0.5003839999999999,0.5033977483541308,0.0
arc_easy,White Box,LAT,4642,9,0.5029399999999999,0.5050568859634508,0.004
arc_easy,White Box,LAT,4642,11,0.5010239999999999,0.49968390902517895,0.0
arc_easy,White Box,LAT,4642,13,0.497956,0.497106325741509,0.0
arc_easy,White Box,LAT,4642,15,0.510464,0.5070723810358376,0.002
arc_easy,White Box,LAT,4642,17,0.5354880000000001,0.5248378514603709,0.004
arc_easy,White Box,LAT,4642,19,0.542184,0.5258369408582418,0.002
arc_easy,White Box,LAT,4642,21,0.53467,0.5213330799471337,0.002
arc_easy,White Box,LAT,4642,23,0.5503,0.5299937059924105,0.002
arc_easy,White Box,LAT,4642,25,0.557204,0.5355127991719296,0.002
arc_easy,White Box,LAT,4642,27,0.592628,0.5548159678608446,0.0
arc_easy,White Box,LAT,4642,29,0.590148,0.5540138039401211,0.0
arc_easy,White Box,LAT,4642,31,0.6548240000000001,0.6003325524670459,0.004
arc_easy,White Box,CCS,4642,1,0.501874,0.5019914855720702,0.0
arc_easy,White Box,CCS,4642,3,0.513408,0.5144368795148421,0.002
arc_easy,White Box,CCS,4642,5,0.491196,0.5042102384944807,0.0
arc_easy,White Box,CCS,4642,7,0.524794,0.5204369087456369,0.004
arc_easy,White Box,CCS,4642,9,0.561016,0.552124271023327,0.0
arc_easy,White Box,CCS,4642,11,0.707176,0.6952035474953104,0.058
arc_easy,White Box,CCS,4642,13,0.71122,0.7016308813848786,0.092
arc_easy,White Box,CCS,4642,15,0.8399760000000001,0.8355192946014559,0.364
arc_easy,White Box,CCS,4642,17,0.8229679999999999,0.7931360348431173,0.098
arc_easy,White Box,CCS,4642,19,0.909508,0.9044373118695738,0.624
arc_easy,White Box,CCS,4642,21,0.9059280000000001,0.9029869581171732,0.63
arc_easy,White Box,CCS,4642,23,0.8986359999999999,0.8923828708734134,0.584
arc_easy,White Box,CCS,4642,25,0.8968999999999999,0.8870952233401351,0.598
arc_easy,White Box,CCS,4642,27,0.911092,0.9072342028152662,0.64
arc_easy,White Box,CCS,4642,29,0.893656,0.8848206123390067,0.62
arc_easy,White Box,CCS,4642,31,0.900116,0.8937192152791592,0.584
arc_easy,White Box,LDA,4642,1,0.50024,0.5073839893060967,0.0
arc_easy,White Box,LDA,4642,3,0.530528,0.5308221224936127,0.002
arc_easy,White Box,LDA,4642,5,0.531696,0.518813396361544,0.002
arc_easy,White Box,LDA,4642,7,0.545588,0.5342955054691454,0.0
arc_easy,White Box,LDA,4642,9,0.55364,0.5380380413657829,0.0
arc_easy,White Box,LDA,4642,11,0.5822200000000001,0.5633714528351031,0.002
arc_easy,White Box,LDA,4642,13,0.60302,0.579798069347089,0.004
arc_easy,White Box,LDA,4642,15,0.62408,0.6086528250122686,0.0
arc_easy,White Box,LDA,4642,17,0.637632,0.6232046144703236,0.002
arc_easy,White Box,LDA,4642,19,0.615928,0.6128514441580443,0.002
arc_easy,White Box,LDA,4642,21,0.6304359999999999,0.5972674961862507,0.0
arc_easy,White Box,LDA,4642,23,0.636884,0.5995552867825454,0.002
arc_easy,White Box,LDA,4642,25,0.628096,0.6128037569032425,0.002
arc_easy,White Box,LDA,4642,27,0.6163879999999999,0.5905658713147178,0.008
arc_easy,White Box,LDA,4642,29,0.651128,0.6097702212768232,0.0
arc_easy,White Box,LDA,4642,31,0.6308640000000001,0.6009890237808935,0.0
arc_easy,White Box,PCA,4642,1,0.502276,0.5033828731795287,0.002
arc_easy,White Box,PCA,4642,3,0.505284,0.506512389679611,0.002
arc_easy,White Box,PCA,4642,5,0.50556,0.5064478581343412,0.002
arc_easy,White Box,PCA,4642,7,0.500204,0.503231957826501,0.0
arc_easy,White Box,PCA,4642,9,0.5033,0.5051457122602597,0.004
arc_easy,White Box,PCA,4642,11,0.501316,0.49927776954896164,0.0
arc_easy,White Box,PCA,4642,13,0.497668,0.4970090061943495,0.0
arc_easy,White Box,PCA,4642,15,0.511172,0.5077798142855163,0.002
arc_easy,White Box,PCA,4642,17,0.5358160000000001,0.524002139398069,0.002
arc_easy,White Box,PCA,4642,19,0.54528,0.5276884816087215,0.002
arc_easy,White Box,PCA,4642,21,0.53536,0.5217790046183383,0.002
arc_easy,White Box,PCA,4642,23,0.547412,0.5288782528561732,0.002
arc_easy,White Box,PCA,4642,25,0.5499,0.5312898534819676,0.002
arc_easy,White Box,PCA,4642,27,0.595636,0.5569769367471397,0.0
arc_easy,White Box,PCA,4642,29,0.603564,0.5623515093054903,0.0
arc_easy,White Box,PCA,4642,31,0.645676,0.5938196678541587,0.004
arc_easy,White Box,PCA-G,4642,1,0.5003600000000001,0.5040215372684642,0.0
arc_easy,White Box,PCA-G,4642,3,0.510044,0.5142446768310343,0.004
arc_easy,White Box,PCA-G,4642,5,0.499412,0.5082548328610649,0.004
arc_easy,White Box,PCA-G,4642,7,0.522972,0.5221321318152558,0.01
arc_easy,White Box,PCA-G,4642,9,0.509616,0.5040243138043993,0.0
arc_easy,White Box,PCA-G,4642,11,0.51878,0.5082806161019706,0.002
arc_easy,White Box,PCA-G,4642,13,0.7445240000000001,0.7232184051416239,0.054
arc_easy,White Box,PCA-G,4642,15,0.793248,0.7688452362716723,0.036
arc_easy,White Box,PCA-G,4642,17,0.8528,0.8343025069408775,0.452
arc_easy,White Box,PCA-G,4642,19,0.8486480000000001,0.8221535901508226,0.172
arc_easy,White Box,PCA-G,4642,21,0.856444,0.8357940174636088,0.35
arc_easy,White Box,PCA-G,4642,23,0.85726,0.837556950158201,0.288
arc_easy,White Box,PCA-G,4642,25,0.8537079999999999,0.8315813822883258,0.236
arc_easy,White Box,PCA-G,4642,27,0.850776,0.828786764988747,0.224
arc_easy,White Box,PCA-G,4642,29,0.849412,0.8274796082453479,0.182
arc_easy,White Box,PCA-G,4642,31,0.8463639999999999,0.8258824093460917,0.184
arc_easy,White Box,LR-G,4642,1,0.593288,0.5870616234811823,0.022
arc_easy,White Box,LR-G,4642,3,0.60694,0.6048919315610676,0.028
arc_easy,White Box,LR-G,4642,5,0.68936,0.6835294810392378,0.058
arc_easy,White Box,LR-G,4642,7,0.739552,0.7293344207846638,0.094
arc_easy,White Box,LR-G,4642,9,0.881308,0.8799518599847771,0.492
arc_easy,White Box,LR-G,4642,11,0.945376,0.9466792818965182,0.818
arc_easy,White Box,LR-G,4642,13,0.9678479999999999,0.9679003514770669,0.924
arc_easy,White Box,LR-G,4642,15,0.97822,0.9784341103227808,0.952
arc_easy,White Box,LR-G,4642,17,0.985928,0.9863632425315086,0.972
arc_easy,White Box,LR-G,4642,19,0.9850920000000001,0.9855583649616654,0.966
arc_easy,White Box,LR-G,4642,21,0.9854080000000001,0.9859076103194206,0.966
arc_easy,White Box,LR-G,4642,23,0.9846360000000001,0.9851511946436153,0.97
arc_easy,White Box,LR-G,4642,25,0.983752,0.9843146002211672,0.97
arc_easy,White Box,LR-G,4642,27,0.9834040000000001,0.9839740953878726,0.964
arc_easy,White Box,LR-G,4642,29,0.9827239999999999,0.9833432402178693,0.964
arc_easy,White Box,LR-G,4642,31,0.9810960000000001,0.9817440233620144,0.958
open_book_qa,Black Box,BB,100,N/A,0.66792,0.6474283945010285,0.002
open_book_qa,White Box,LR,100,1,0.5660959999999999,0.5579869827085222,0.004
open_book_qa,White Box,LR,100,3,0.574312,0.5649605367455218,0.006
open_book_qa,White Box,LR,100,5,0.595132,0.583256121036686,0.002
open_book_qa,White Box,LR,100,7,0.603984,0.5989733547145377,0.008
open_book_qa,White Box,LR,100,9,0.614144,0.6074191481679971,0.002
open_book_qa,White Box,LR,100,11,0.6463760000000001,0.641358691885758,0.022
open_book_qa,White Box,LR,100,13,0.710264,0.6883490109068919,0.042
open_book_qa,White Box,LR,100,15,0.7248,0.6872734520687507,0.004
open_book_qa,White Box,LR,100,17,0.749036,0.713401035538367,0.004
open_book_qa,White Box,LR,100,19,0.74922,0.7097194866234309,0.008
open_book_qa,White Box,LR,100,21,0.746756,0.713982440034111,0.004
open_book_qa,White Box,LR,100,23,0.741272,0.7119703922063854,0.004
open_book_qa,White Box,LR,100,25,0.73512,0.7050319579126196,0.0
open_book_qa,White Box,LR,100,27,0.724268,0.6967388269513226,0.0
open_book_qa,White Box,LR,100,29,0.7119280000000001,0.6853475568219519,0.0
open_book_qa,White Box,LR,100,31,0.7050599999999998,0.6806782750675925,0.0
open_book_qa,White Box,DIM,100,1,0.564192,0.5554867686176782,0.004
open_book_qa,White Box,DIM,100,3,0.567668,0.5573827344938466,0.004
open_book_qa,White Box,DIM,100,5,0.570568,0.5557995024971984,0.002
open_book_qa,White Box,DIM,100,7,0.571272,0.5581856733318892,0.002
open_book_qa,White Box,DIM,100,9,0.574748,0.5620590669929315,0.0
open_book_qa,White Box,DIM,100,11,0.6274959999999998,0.618734006160298,0.002
open_book_qa,White Box,DIM,100,13,0.6804760000000001,0.6632545135144119,0.006
open_book_qa,White Box,DIM,100,15,0.7259120000000001,0.7157273099026925,0.054
open_book_qa,White Box,DIM,100,17,0.7481880000000001,0.7434389760159266,0.128
open_book_qa,White Box,DIM,100,19,0.7469480000000001,0.744616601371893,0.134
open_book_qa,White Box,DIM,100,21,0.74708,0.7491804331292762,0.148
open_book_qa,White Box,DIM,100,23,0.7462479999999999,0.7455751528918301,0.13
open_book_qa,White Box,DIM,100,25,0.746052,0.7462169512937297,0.144
open_book_qa,White Box,DIM,100,27,0.7457280000000001,0.7451747304298677,0.13
open_book_qa,White Box,DIM,100,29,0.7439600000000001,0.7432715867623549,0.126
open_book_qa,White Box,DIM,100,31,0.743392,0.7400352331899794,0.124
open_book_qa,White Box,LAT,100,1,0.5212720000000001,0.5144413346478898,0.002
open_book_qa,White Box,LAT,100,3,0.528856,0.5203215747646899,0.002
open_book_qa,White Box,LAT,100,5,0.5352199999999999,0.5230657681581098,0.0
open_book_qa,White Box,LAT,100,7,0.532188,0.5254657067608124,0.002
open_book_qa,White Box,LAT,100,9,0.5186520000000001,0.5141216430760238,0.0
open_book_qa,White Box,LAT,100,11,0.52618,0.5110221069096841,0.0
open_book_qa,White Box,LAT,100,13,0.5149360000000001,0.5220227363901954,0.0
open_book_qa,White Box,LAT,100,15,0.621444,0.6164785956537687,0.008
open_book_qa,White Box,LAT,100,17,0.7297920000000001,0.7146089228632153,0.054
open_book_qa,White Box,LAT,100,19,0.7171560000000001,0.6959493892673946,0.008
open_book_qa,White Box,LAT,100,21,0.7209399999999999,0.7003086463203003,0.02
open_book_qa,White Box,LAT,100,23,0.7029839999999999,0.6745304456091925,0.002
open_book_qa,White Box,LAT,100,25,0.699904,0.6714460590889395,0.018
open_book_qa,White Box,LAT,100,27,0.696616,0.6655013588159258,0.002
open_book_qa,White Box,LAT,100,29,0.674352,0.6404322005056323,0.004
open_book_qa,White Box,LAT,100,31,0.7109599999999999,0.6851388931019318,0.008
open_book_qa,White Box,CCS,100,1,0.5274439999999999,0.5184828967176351,0.0
open_book_qa,White Box,CCS,100,3,0.56926,0.5576025451704936,0.0
open_book_qa,White Box,CCS,100,5,0.56969,0.5515547527629018,0.0
open_book_qa,White Box,CCS,100,7,0.49293200000000004,0.5005575308060614,0.002
open_book_qa,White Box,CCS,100,9,0.5648839999999999,0.5518128773082713,0.0
open_book_qa,White Box,CCS,100,11,0.6031799999999999,0.5811076387608562,0.006
open_book_qa,White Box,CCS,100,13,0.546172,0.5394158868461076,0.002
open_book_qa,White Box,CCS,100,15,0.7167600000000001,0.6951494770143607,0.026
open_book_qa,White Box,CCS,100,17,0.7157,0.7031641604413503,0.056
open_book_qa,White Box,CCS,100,19,0.7161700000000001,0.6950596667377006,0.044
open_book_qa,White Box,CCS,100,21,0.6810879999999999,0.6257468734550661,0.002
open_book_qa,White Box,CCS,100,23,0.570748,0.5420179965659357,0.0
open_book_qa,White Box,CCS,100,25,0.55658,0.532323769259753,0.0
open_book_qa,White Box,CCS,100,27,0.653012,0.6274720672365826,0.004
open_book_qa,White Box,CCS,100,29,0.7259639999999999,0.6926186013762667,0.002
open_book_qa,White Box,CCS,100,31,0.712072,0.6923164419825563,0.02
open_book_qa,White Box,LDA,100,1,0.58602,0.5675065761461351,0.0
open_book_qa,White Box,LDA,100,3,0.594132,0.5763833726666066,0.0
open_book_qa,White Box,LDA,100,5,0.59658,0.5776550217064167,0.0
open_book_qa,White Box,LDA,100,7,0.573232,0.5601140356724221,0.006
open_book_qa,White Box,LDA,100,9,0.5737599999999999,0.5683430879513038,0.002
open_book_qa,White Box,LDA,100,11,0.6144240000000001,0.6015605264745262,0.012
open_book_qa,White Box,LDA,100,13,0.675308,0.6696671343742235,0.032
open_book_qa,White Box,LDA,100,15,0.6785759999999998,0.6581618607064063,0.002
open_book_qa,White Box,LDA,100,17,0.721848,0.7078135034433106,0.078
open_book_qa,White Box,LDA,100,19,0.717932,0.7020958663343689,0.004
open_book_qa,White Box,LDA,100,21,0.71608,0.7042272896553136,0.0
open_book_qa,White Box,LDA,100,23,0.713192,0.7038257233225409,0.044
open_book_qa,White Box,LDA,100,25,0.720564,0.708056106068295,0.094
open_book_qa,White Box,LDA,100,27,0.7139359999999999,0.7085611086500611,0.092
open_book_qa,White Box,LDA,100,29,0.71076,0.7043469991165605,0.062
open_book_qa,White Box,LDA,100,31,0.715796,0.708618791420575,0.094
open_book_qa,White Box,PCA,100,1,0.5193920000000001,0.513445866661326,0.002
open_book_qa,White Box,PCA,100,3,0.5298560000000001,0.5212938562596773,0.004
open_book_qa,White Box,PCA,100,5,0.535404,0.5243961094030885,0.002
open_book_qa,White Box,PCA,100,7,0.534008,0.5246544257712984,0.0
open_book_qa,White Box,PCA,100,9,0.5182479999999999,0.5077582825845682,0.002
open_book_qa,White Box,PCA,100,11,0.521822,0.5092435561189723,0.0
open_book_qa,White Box,PCA,100,13,0.52846,0.5120125483856799,0.0
open_book_qa,White Box,PCA,100,15,0.5500400000000001,0.5433058551691871,0.008
open_book_qa,White Box,PCA,100,17,0.725,0.7093646441664554,0.068
open_book_qa,White Box,PCA,100,19,0.7166159999999999,0.6981851661816634,0.04
open_book_qa,White Box,PCA,100,21,0.720964,0.7073535406062029,0.044
open_book_qa,White Box,PCA,100,23,0.714756,0.6943224247767685,0.018
open_book_qa,White Box,PCA,100,25,0.715276,0.6942252977942313,0.022
open_book_qa,White Box,PCA,100,27,0.71486,0.6912862227688747,0.006
open_book_qa,White Box,PCA,100,29,0.7119199999999999,0.6874623094251494,0.008
open_book_qa,White Box,PCA,100,31,0.7107519999999999,0.6854133196644845,0.01
open_book_qa,White Box,PCA-G,100,1,0.49058799999999997,0.49911302735099883,0.008
open_book_qa,White Box,PCA-G,100,3,0.571076,0.5449004845898788,0.0
open_book_qa,White Box,PCA-G,100,5,0.560336,0.5382526894000127,0.0
open_book_qa,White Box,PCA-G,100,7,0.500896,0.5128110898546308,0.002
open_book_qa,White Box,PCA-G,100,9,0.52742,0.5278637854109219,0.0
open_book_qa,White Box,PCA-G,100,11,0.560404,0.5551654029332815,0.002
open_book_qa,White Box,PCA-G,100,13,0.656588,0.6369323901760324,0.004
open_book_qa,White Box,PCA-G,100,15,0.720312,0.7111931848943976,0.044
open_book_qa,White Box,PCA-G,100,17,0.7411880000000001,0.73401279570134,0.11
open_book_qa,White Box,PCA-G,100,19,0.741996,0.7363948487283135,0.106
open_book_qa,White Box,PCA-G,100,21,0.7435080000000001,0.7426386008704668,0.148
open_book_qa,White Box,PCA-G,100,23,0.742648,0.739943061918644,0.134
open_book_qa,White Box,PCA-G,100,25,0.742872,0.7415353322318996,0.14
open_book_qa,White Box,PCA-G,100,27,0.742688,0.7395246822368335,0.132
open_book_qa,White Box,PCA-G,100,29,0.7421639999999999,0.741124924864819,0.122
open_book_qa,White Box,PCA-G,100,31,0.7416640000000001,0.7383196970874518,0.114
open_book_qa,White Box,LR-G,100,1,0.7624199999999999,0.7520312863278935,0.056
open_book_qa,White Box,LR-G,100,3,0.759424,0.7436962480330633,0.056
open_book_qa,White Box,LR-G,100,5,0.777908,0.7600100449411089,0.032
open_book_qa,White Box,LR-G,100,7,0.7789680000000001,0.7670123634614865,0.076
open_book_qa,White Box,LR-G,100,9,0.7873840000000001,0.7836252410697582,0.224
