Source,Target,Method,Layer,InDist_AUC,InDist_MAP,InDist_BRP_90,OutDist_AUC,OutDist_MAP,OutDist_BRP_90,Recovered_AUC,Recovered_MAP,Recovered_BRP_90
ag_news,open_book_qa,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.540624,0.2718774779689881,0.0,0.5510813191114591,0.28493774590135756,0.0
ag_news,got_cities,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.45962814103192495,0.4764817902141882,0.0033003300330033004,0.468518752886703,0.49937070286550456,0.003602980385374782
ag_news,got_sp_en_trans,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.4702734839476813,0.48313703031707134,0.0,0.47937000924307793,0.5063456429286316,0.0
ag_news,got_larger_than,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.4796827090502963,0.45601904349446765,0.0,0.4889612374929628,0.4779249804436839,0.0
ag_news,imdb,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.36794799999999994,0.44131824924554836,0.0,0.3750652379554424,0.4625179993007865,0.0
ag_news,amazon_polarity,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.5563400000000001,0.6283533798084465,0.112,0.5671013145448022,0.6585377980170203,0.1222707423580786
ag_news,ag_news,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.981024,0.9541644863826122,0.916,1.0,1.0,1.0
ag_news,dbpedia_14,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.5352909482758621,0.07055989983253816,0.0,0.5456451098809633,0.07394940897459079,0.0
ag_news,rte,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.45753235412946863,0.4610451750550163,0.0036101083032490976,0.46638242706546285,0.48319255394099936,0.003941166269922596
ag_news,copa,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.43610000000000004,0.4678071853916243,0.0,0.4445355057572496,0.4902793931947258,0.0
ag_news,boolq,Logistic Regression,8,0.981024,0.9541644863826122,0.916,0.53552,0.5377227437191161,0.002,0.5458785921649215,0.563553508219225,0.002183406113537118
dbpedia_14,commonsense_qa,Logistic Regression,8,1.0,1.0,1.0,0.6120906249999999,0.25869636615604663,0.0,0.6120906249999999,0.25869636615604663,0.0
dbpedia_14,race,Logistic Regression,8,1.0,1.0,1.0,0.539744,0.2828024636195645,0.008,0.539744,0.2828024636195645,0.008
dbpedia_14,arc_easy,Logistic Regression,8,1.0,1.0,1.0,0.5752009369034059,0.29867548540920114,0.0,0.5752009369034059,0.29867548540920114,0.0
dbpedia_14,arc_challenge,Logistic Regression,8,1.0,1.0,1.0,0.5199389358454034,0.2660979557408618,0.0,0.5199389358454034,0.2660979557408618,0.0
dbpedia_14,open_book_qa,Logistic Regression,8,1.0,1.0,1.0,0.5109333333333334,0.25039525978418514,0.0,0.5109333333333334,0.25039525978418514,0.0
dbpedia_14,got_cities,Logistic Regression,8,1.0,1.0,1.0,0.5169209990305961,0.5404741571417409,0.006600660066006601,0.5169209990305961,0.5404741571417409,0.006600660066006601
dbpedia_14,got_sp_en_trans,Logistic Regression,8,1.0,1.0,1.0,0.4646254458977408,0.5170614700634185,0.017241379310344827,0.4646254458977408,0.5170614700634185,0.017241379310344827
dbpedia_14,got_larger_than,Logistic Regression,8,1.0,1.0,1.0,0.5229906958474282,0.4958202114366658,0.007263922518159807,0.5229906958474282,0.4958202114366658,0.007263922518159807
dbpedia_14,imdb,Logistic Regression,8,1.0,1.0,1.0,0.03846,0.31045494668098134,0.0,0.03846,0.31045494668098134,0.0
dbpedia_14,amazon_polarity,Logistic Regression,8,1.0,1.0,1.0,0.990832,0.9929314861080126,0.974,0.990832,0.9929314861080126,0.974
dbpedia_14,ag_news,Logistic Regression,8,1.0,1.0,1.0,0.7469279999999999,0.4250492581374026,0.008,0.7469279999999999,0.4250492581374026,0.008
dbpedia_14,dbpedia_14,Logistic Regression,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dbpedia_14,rte,Logistic Regression,8,1.0,1.0,1.0,0.5206897001133861,0.5367502630855896,0.010830324909747292,0.5206897001133861,0.5367502630855896,0.010830324909747292
dbpedia_14,copa,Logistic Regression,8,1.0,1.0,1.0,0.5516,0.5542740534820805,0.0,0.5516,0.5542740534820805,0.0
dbpedia_14,boolq,Logistic Regression,8,1.0,1.0,1.0,0.531292,0.5285865982993214,0.0,0.531292,0.5285865982993214,0.0
rte,commonsense_qa,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.500759375,0.21086279849629438,0.0,0.556222908659414,0.2333781520252069,0.0
rte,race,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5610186666666667,0.30061107774046303,0.0,0.6231564503122075,0.3327095073273817,0.0
rte,arc_easy,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5256124364301413,0.285686815692508,0.0,0.5838286666499944,0.31619167335225834,0.0
rte,arc_challenge,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5300240958728504,0.28098909744786305,0.0,0.5887289564293688,0.31099234558800315,0.0
rte,open_book_qa,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5203946666666667,0.26736775220563797,0.004,0.5780329826958898,0.29591655031544967,0.005956989247311828
rte,got_cities,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.7748368896295571,0.7560173928231916,0.066006600660066,0.8606569342538333,0.8367428645271063,0.09830015259590474
rte,got_sp_en_trans,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5746135552913196,0.5905459228638961,0.05172413793103448,0.6382570931982349,0.6536028030872333,0.07703003337041157
rte,got_larger_than,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.8127678534786509,0.840473638246004,0.4794188861985472,0.9027890881259361,0.9302171170947524,0.7139732875107397
rte,imdb,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.596808,0.5515991145875431,0.0,0.6629097691305481,0.6104973610290172,0.0
rte,amazon_polarity,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.868644,0.8742718654130849,0.578,0.9648540125076002,0.9676242266191957,0.8607849462365591
rte,ag_news,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.530032,0.2435507704095486,0.0,0.58873773600857,0.2695564562731285,0.0
rte,dbpedia_14,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.11379011015325671,0.039216253914583124,0.0,0.12639337215827376,0.04340365836554869,0.0
rte,rte,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.9002854201149499,0.9035241588232276,0.6714801444043321,1.0,1.0,1.0
rte,copa,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.5675,0.5705383504621133,0.03,0.6303556486869916,0.6314588767667227,0.04467741935483871
rte,boolq,Grouped Logistic Regression,24,0.9002854201149499,0.9035241588232276,0.6714801444043321,0.6800639999999999,0.6769603115977535,0.004,0.7553871081386259,0.7492442841588691,0.005956989247311828
copa,commonsense_qa,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5387718749999999,0.21959509372977787,0.005,0.5906291109405831,0.24002442816457006,0.007246376811594204
copa,race,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5573653333333333,0.2934271883986135,0.008,0.6110122049258203,0.3207252580514473,0.011594202898550727
copa,arc_easy,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.7085011149792245,0.493921182968407,0.0642570281124498,0.7766949298171723,0.5398715767586553,0.0931261276992026
copa,arc_challenge,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5847265145027367,0.33104173286009647,0.00796812749003984,0.6410069222788168,0.361839152591132,0.011548010855130204
copa,open_book_qa,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5941973333333334,0.3228066269200682,0.0,0.6513893152086531,0.35283791963752925,0.0
copa,got_cities,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.9795553812807023,0.985042807008584,0.9570957095709571,1.0738383921077639,1.076683146485968,1.3870952312622569
copa,got_sp_en_trans,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.6851961950059453,0.7533469253288486,0.3793103448275862,0.7511468921354366,0.8234321718685734,0.5497251374312844
copa,got_larger_than,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.9051820670813571,0.9246501658872985,0.7796610169491526,0.9923065852678766,1.0106720671659433,1.1299435028248588
copa,imdb,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.8647280000000002,0.8398249920636357,0.32,0.9479587809690859,0.9179554518027649,0.46376811594202905
copa,amazon_polarity,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.945152,0.9450586936804677,0.746,1.0361236570927428,1.0329792377408198,1.0811594202898551
copa,ag_news,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5606346666666666,0.2954828822930208,0.0,0.6145962142804939,0.32297219692018947,0.0
copa,dbpedia_14,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.6441870210727969,0.0911103241763014,0.0,0.7061905514939673,0.09958648478374393,0.0
copa,rte,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.5560088102282057,0.6366546241709369,0.07942238267148015,0.609525115356507,0.6958837718523966,0.11510490242243501
copa,copa,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.9122,0.9148864363889452,0.69,1.0,1.0,1.0
copa,boolq,Grouped Logistic Regression,19,0.9122,0.9148864363889452,0.69,0.610784,0.6696844545404486,0.122,0.6695724621793466,0.7319864279371019,0.17681159420289855
boolq,commonsense_qa,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.465978125,0.18697031780004372,0.0,0.5139774512139703,0.2056508873628149,0.0
boolq,race,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.5581653333333333,0.29680398863189783,0.0,0.6156606501274341,0.32645825472816487,0.0
boolq,arc_easy,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.5475002540120536,0.2828406251047143,0.0,0.6038969857139036,0.3110997842836429,0.0
boolq,arc_challenge,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.5374443481082346,0.27110813569466363,0.0,0.5928052442591039,0.2981950789456965,0.0
boolq,open_book_qa,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.528656,0.2678860232917024,0.0,0.5831116287893829,0.2946510390004879,0.0
boolq,got_cities,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.520961997189818,0.5530967142783499,0.0,0.5746250845894583,0.6083576870765385,0.0
boolq,got_sp_en_trans,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.40338882282996424,0.49357775288060735,0.034482758620689655,0.4449409701503667,0.5428920700182782,0.05272593061267531
boolq,got_larger_than,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.5448059143220632,0.5305363015146305,0.002421307506053269,0.6009251083396902,0.5835432194181368,0.0037023050551273223
boolq,imdb,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.6784680000000001,0.6334433839757247,0.0,0.7483554155471139,0.6967319494425206,0.0
boolq,amazon_polarity,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.74568,0.7906842114389463,0.396,0.8224907678257072,0.8696830150338913,0.6055045871559633
boolq,ag_news,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.3986293333333334,0.2058267464705311,0.0,0.4396912166762997,0.22639129864417415,0.0
boolq,dbpedia_14,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.7378322557471264,0.11943498050040785,0.0,0.8138346456335527,0.1313679626321073,0.0
boolq,rte,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.6158949028398649,0.5946249371240973,0.0036101083032490976,0.679336808733907,0.6540350757621701,0.005520043277139293
boolq,copa,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.5627,0.5423653311111938,0.0,0.6206624222931089,0.5965541104611517,0.0
boolq,boolq,Grouped Logistic Regression,16,0.906612,0.9091636812156594,0.654,0.906612,0.9091636812156594,0.654,1.0,1.0,1.0
