Source,Target,Method,Layer_Config,Layer,InDist_AUC,OutDist_AUC,Recovered_AUC,Recovered_MAP,Recovered_BRP_90
got_larger_than,copa,Linear Discriminant Analysis,L24,24,1.0,0.4309,0.4309,0.45845652996449143,0.01
got_larger_than,boolq,Linear Discriminant Analysis,L24,24,1.0,0.422888,0.422888,0.439662471356145,0.002
imdb,commonsense_qa,Linear Discriminant Analysis,L24,24,0.970428,0.44885937500000006,0.46253753498456357,0.18023585780760523,0.0
imdb,race,Linear Discriminant Analysis,L24,24,0.970428,0.4808906666666667,0.49554492107262643,0.24791225092850147,0.0
imdb,arc_easy,Linear Discriminant Analysis,L24,24,0.970428,0.5037727474478473,0.5191242909807294,0.25692280249763555,0.0
imdb,arc_challenge,Linear Discriminant Analysis,L24,24,0.970428,0.4841249155580615,0.4988777277222643,0.25254897321893927,0.0
imdb,open_book_qa,Linear Discriminant Analysis,L24,24,0.970428,0.4867093333333334,0.5015409008533692,0.25181138237666884,0.0
imdb,got_cities,Linear Discriminant Analysis,L24,24,0.970428,0.7290352797656005,0.7512512826975319,0.7771612165374967,0.1984375652755149
imdb,got_sp_en_trans,Linear Discriminant Analysis,L24,24,0.970428,0.5600475624256837,0.5771139769521115,0.5719896313706994,0.01818710897715699
imdb,got_larger_than,Linear Discriminant Analysis,L24,24,0.970428,0.650440584162421,0.6702615589847171,0.605042814098303,0.0
imdb,imdb,Linear Discriminant Analysis,L24,24,0.970428,0.970428,1.0,1.0,1.0
imdb,amazon_polarity,Linear Discriminant Analysis,L24,24,0.970428,0.557396,0.5743816130614533,0.5614158242922614,0.0
imdb,ag_news,Linear Discriminant Analysis,L24,24,0.970428,0.46026133333333336,0.4742869469278848,0.22371658321750035,0.0
imdb,dbpedia_14,Linear Discriminant Analysis,L24,24,0.970428,0.775592672413793,0.7992274258510607,0.14177921811225389,0.0
imdb,rte,Linear Discriminant Analysis,L24,24,0.970428,0.48856364607905745,0.5034517203533466,0.5083006201168047,0.0
imdb,copa,Linear Discriminant Analysis,L24,24,0.970428,0.5309,0.5470781964246704,0.5472570438095443,0.010548523206751056
imdb,boolq,Linear Discriminant Analysis,L24,24,0.970428,0.451828,0.4655966233455754,0.5138555311642141,0.0021097046413502112
amazon_polarity,commonsense_qa,Linear Discriminant Analysis,L24,24,1.0,0.483396875,0.483396875,0.19344772982808223,0.0
amazon_polarity,race,Linear Discriminant Analysis,L24,24,1.0,0.5277866666666666,0.5277866666666666,0.2663579220726684,0.0
amazon_polarity,arc_easy,Linear Discriminant Analysis,L24,24,1.0,0.5211257814212911,0.5211257814212911,0.2737382655975876,0.004016064257028112
amazon_polarity,arc_challenge,Linear Discriminant Analysis,L24,24,1.0,0.48888026000138296,0.48888026000138296,0.2391510282061213,0.0
amazon_polarity,open_book_qa,Linear Discriminant Analysis,L24,24,1.0,0.46453866666666666,0.46453866666666666,0.233055867089615,0.0
amazon_polarity,got_cities,Linear Discriminant Analysis,L24,24,1.0,0.6665577448833993,0.6665577448833993,0.7443448286051176,0.3927392739273927
amazon_polarity,got_sp_en_trans,Linear Discriminant Analysis,L24,24,1.0,0.5386444708680143,0.5386444708680143,0.5528625584681881,0.034482758620689655
amazon_polarity,got_larger_than,Linear Discriminant Analysis,L24,24,1.0,0.6241931417784006,0.6241931417784006,0.6150382345289616,0.0
amazon_polarity,imdb,Linear Discriminant Analysis,L24,24,1.0,0.960672,0.960672,0.9640621463878084,0.884
amazon_polarity,amazon_polarity,Linear Discriminant Analysis,L24,24,1.0,1.0,1.0,1.0,1.0
amazon_polarity,ag_news,Linear Discriminant Analysis,L24,24,1.0,0.46225066666666664,0.46225066666666664,0.2303221396495329,0.0
amazon_polarity,dbpedia_14,Linear Discriminant Analysis,L24,24,1.0,0.9680765086206896,0.9680765086206896,0.7353974346084095,0.3333333333333333
amazon_polarity,rte,Linear Discriminant Analysis,L24,24,1.0,0.5478371932385409,0.5478371932385409,0.5043246775872343,0.0
amazon_polarity,copa,Linear Discriminant Analysis,L24,24,1.0,0.5297999999999999,0.5297999999999999,0.5157270768202875,0.0
amazon_polarity,boolq,Linear Discriminant Analysis,L24,24,1.0,0.39484400000000003,0.39484400000000003,0.43839537583630517,0.002
ag_news,commonsense_qa,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.534521875,0.6208824901654071,0.35604361429124826,0.0
ag_news,race,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5142026666666666,0.5972803865691984,0.4080740437577368,0.0
ag_news,arc_easy,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5798961491772683,0.6735877089006184,0.47697729426723773,0.0
ag_news,arc_challenge,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5173484965345561,0.6009344759027956,0.44373588820952775,0.0
ag_news,open_book_qa,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5208586666666666,0.6050117705364886,0.4273771842302221,0.0
ag_news,got_cities,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.1894694419937043,0.22008128096778318,0.5406920467408322,0.0
ag_news,got_sp_en_trans,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5341854934601665,0.6204917607717831,0.8629113754937227,0.0
ag_news,got_larger_than,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.38093088427557176,0.4424764019431899,0.6699704032800963,0.0
ag_news,imdb,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.9089319999999999,1.0557845991822574,1.4480637486591734,0.0
ag_news,amazon_polarity,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5236120000000001,0.6082099492008427,0.8682130886969983,0.0
ag_news,ag_news,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.8609066666666666,1.0,1.0,0.0
ag_news,dbpedia_14,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5232429358237548,0.6077812567646762,0.11077045665174512,0.0
ag_news,rte,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5546403576222809,0.6442514375800872,0.8584963620748824,0.0
ag_news,copa,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5698000000000001,0.6618603642671294,0.9104095269021572,0.0
ag_news,boolq,Linear Discriminant Analysis,L24,24,0.8609066666666666,0.5890679999999999,0.6842414198984017,0.8393048324333874,0.0
dbpedia_14,commonsense_qa,Linear Discriminant Analysis,L24,24,1.0,0.5009406249999999,0.5009406249999999,0.19712168216578912,0.0
dbpedia_14,race,Linear Discriminant Analysis,L24,24,1.0,0.4848,0.4848,0.24019455771534787,0.0
dbpedia_14,arc_easy,Linear Discriminant Analysis,L24,24,1.0,0.4635853667666672,0.4635853667666672,0.2301777657631361,0.0
dbpedia_14,arc_challenge,Linear Discriminant Analysis,L24,24,1.0,0.5057899244144916,0.5057899244144916,0.2608077932751817,0.00398406374501992
dbpedia_14,open_book_qa,Linear Discriminant Analysis,L24,24,1.0,0.5281333333333333,0.5281333333333333,0.26575421362971957,0.0
dbpedia_14,got_cities,Linear Discriminant Analysis,L24,24,1.0,0.8818634338681393,0.8818634338681393,0.8972509208069902,0.6666666666666666
dbpedia_14,got_sp_en_trans,Linear Discriminant Analysis,L24,24,1.0,0.5338882282996433,0.5338882282996433,0.5537827879721501,0.05172413793103448
dbpedia_14,got_larger_than,Linear Discriminant Analysis,L24,24,1.0,0.8258593296554473,0.8258593296554473,0.8545727991509119,0.5520581113801453
dbpedia_14,imdb,Linear Discriminant Analysis,L24,24,1.0,0.955504,0.955504,0.9454933097810201,0.868
dbpedia_14,amazon_polarity,Linear Discriminant Analysis,L24,24,1.0,0.802116,0.802116,0.820582343885795,0.348
dbpedia_14,ag_news,Linear Discriminant Analysis,L24,24,1.0,0.6435946666666666,0.6435946666666666,0.31838556066027535,0.0
dbpedia_14,dbpedia_14,Linear Discriminant Analysis,L24,24,1.0,1.0,1.0,1.0,1.0
dbpedia_14,rte,Linear Discriminant Analysis,L24,24,1.0,0.5686637386125194,0.5686637386125194,0.573342964787622,0.01444043321299639
dbpedia_14,copa,Linear Discriminant Analysis,L24,24,1.0,0.4735,0.4735,0.47925662768313054,0.0
dbpedia_14,boolq,Linear Discriminant Analysis,L24,24,1.0,0.576104,0.576104,0.5765415517934032,0.0
rte,commonsense_qa,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.5232281249999999,0.898922343949419,0.3817175913674247,1.385
rte,race,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.546592,0.9390622146391707,0.47424129845701424,0.0
rte,arc_easy,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.4927673410018235,0.8465897608143329,0.43492470437508396,1.112449799196787
rte,arc_challenge,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.530635801254262,0.9116489642963274,0.47347614048187503,1.1035856573705178
rte,open_book_qa,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.5335306666666666,0.9166224339505759,0.459308938203759,0.0
rte,got_cities,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.3973357731812785,0.6826353315068252,0.8829150083293197,4.57095709570957
rte,got_sp_en_trans,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.5401307966706301,0.9279616644889452,0.983841660866011,19.103448275862068
rte,got_larger_than,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.7892231296425494,1.3559101120517494,1.3807504750918271,87.19128329297821
rte,imdb,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.140024,0.24056562763932743,0.5884414462459097,1.1079999999999999
rte,amazon_polarity,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.6930479999999999,1.190678220192114,1.17596335975835,18.282
rte,ag_news,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.6113599999999999,1.0503356718389647,0.6515334655512073,5.54
rte,dbpedia_14,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.5097880747126436,0.8758319156451141,0.1158149988091355,0.0
rte,rte,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.5820615412686206,1.0,1.0,1.0
rte,copa,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.4787,0.8224216273706367,0.8405044408382524,0.0
rte,boolq,Linear Discriminant Analysis,L24,24,0.5820615412686206,0.530292,0.9110583029488817,0.8831531184804438,0.0
copa,commonsense_qa,Linear Discriminant Analysis,L24,24,0.8355,0.490759375,0.5873840514661879,0.23691798412713977,0.0
copa,race,Linear Discriminant Analysis,L24,24,0.8355,0.5262933333333333,0.6299142230201475,0.3120529502244576,0.0
copa,arc_easy,Linear Discriminant Analysis,L24,24,0.8355,0.5833507131054178,0.6982055213709368,0.3836825213257341,0.007874635798094337
copa,arc_challenge,Linear Discriminant Analysis,L24,24,0.8355,0.5343219910744206,0.6395236278568768,0.32726358428447,0.007811889696117491
copa,open_book_qa,Linear Discriminant Analysis,L24,24,0.8355,0.48701866666666666,0.5829068422102534,0.2978490469380702,0.0
copa,got_cities,Linear Discriminant Analysis,L24,24,0.8355,0.7146249278393185,0.8553260656365272,0.7264487999418203,0.0
copa,got_sp_en_trans,Linear Discriminant Analysis,L24,24,0.8355,0.5850178359096313,0.7002008808014737,0.7365699141805797,0.03380662609871535
copa,got_larger_than,Linear Discriminant Analysis,L24,24,0.8355,0.7689967110084482,0.920403005396108,0.8728186218177474,0.004747661776575037
copa,imdb,Linear Discriminant Analysis,L24,24,0.8355,0.16830799999999999,0.2014458408138839,0.40901238647971583,0.0
copa,amazon_polarity,Linear Discriminant Analysis,L24,24,0.8355,0.901004,1.0784009575104727,1.1192298383340928,1.4588235294117646
copa,ag_news,Linear Discriminant Analysis,L24,24,0.8355,0.4543626666666667,0.5438212647117495,0.266846981785896,0.0
copa,dbpedia_14,Linear Discriminant Analysis,L24,24,0.8355,0.5753113026819924,0.6885832467767712,0.09507540726882623,0.0
copa,rte,Linear Discriminant Analysis,L24,24,0.8355,0.5692111196548892,0.6812820103589339,0.6980356227613083,0.0
copa,copa,Linear Discriminant Analysis,L24,24,0.8355,0.8355,1.0,1.0,1.0
copa,boolq,Linear Discriminant Analysis,L24,24,0.8355,0.521228,0.6238515858767205,0.630255137315039,0.00392156862745098
boolq,commonsense_qa,Linear Discriminant Analysis,L24,24,0.69066,0.562946875,0.8150853893377348,0.3412170826478085,0.0
boolq,race,Linear Discriminant Analysis,L24,24,0.69066,0.5366506666666666,0.7770113611135241,0.41598211017623365,0.0
boolq,arc_easy,Linear Discriminant Analysis,L24,24,0.69066,0.546377253354296,0.7910943928333709,0.41171359035410765,0.0
boolq,arc_challenge,Linear Discriminant Analysis,L24,24,0.69066,0.5196942536928388,0.7524603331492179,0.41755800295996326,0.0
boolq,open_book_qa,Linear Discriminant Analysis,L24,24,0.69066,0.50168,0.7263776677381055,0.3848460718021168,0.0
boolq,got_cities,Linear Discriminant Analysis,L24,24,0.69066,0.4338790314675032,0.6282092946855228,0.6311768758366398,0.0
boolq,got_sp_en_trans,Linear Discriminant Analysis,L24,24,0.69066,0.5148632580261594,0.7454655807867249,0.8006510859837507,0.0
boolq,got_larger_than,Linear Discriminant Analysis,L24,24,0.69066,0.6652967420809174,0.9632767817463257,0.9880894004796499,0.0
boolq,imdb,Linear Discriminant Analysis,L24,24,0.69066,0.055484000000000006,0.08033475226594851,0.46766179393077095,0.0
boolq,amazon_polarity,Linear Discriminant Analysis,L24,24,0.69066,0.519612,0.7523412388150463,0.8044003940424153,0.0
boolq,ag_news,Linear Discriminant Analysis,L24,24,0.69066,0.554432,0.8027567833666348,0.3918823394864358,0.0
boolq,dbpedia_14,Linear Discriminant Analysis,L24,24,0.69066,0.5836925287356322,0.8451228227139723,0.11665545285920709,0.0
boolq,rte,Linear Discriminant Analysis,L24,24,0.69066,0.5439794601780291,0.7876226510555542,0.8037930343212062,0.0
boolq,copa,Linear Discriminant Analysis,L24,24,0.69066,0.5556000000000001,0.8044479193814613,0.8204605702774979,0.0
boolq,boolq,Linear Discriminant Analysis,L24,24,0.69066,0.69066,1.0,1.0,0.0
commonsense_qa,commonsense_qa,Logistic Regression,Best,14,0.8108031250000001,0.8108031250000001,1.0,1.0,1.0
commonsense_qa,race,Logistic Regression,Best,14,0.8108031250000001,0.671504,0.828196117275695,0.6832696700288133,0.0
commonsense_qa,arc_easy,Logistic Regression,Best,14,0.8108031250000001,0.7516136449927541,0.9269989493352705,0.8766922326189702,0.8032128514056225
commonsense_qa,arc_challenge,Logistic Regression,Best,14,0.8108031250000001,0.6273809967074293,0.7737772307024955,0.6254146988674022,0.0
commonsense_qa,open_book_qa,Logistic Regression,Best,14,0.8108031250000001,0.6358773333333333,0.7842561452058208,0.6482145239021356,0.35555555555555557
commonsense_qa,got_cities,Logistic Regression,Best,14,0.8108031250000001,0.6295134463941443,0.7764072769134237,1.0187868044390969,0.44004400440044006
commonsense_qa,got_sp_en_trans,Logistic Regression,Best,14,0.8108031250000001,0.4839476813317478,0.5968744648483536,0.8934001274967338,0.3831417624521073
commonsense_qa,got_larger_than,Logistic Regression,Best,14,0.8108031250000001,0.6797600970868094,0.8383787335388099,1.061395055069771,0.0
commonsense_qa,imdb,Logistic Regression,Best,14,0.8108031250000001,0.740512,0.9133067907206203,1.1843341523909368,0.0
commonsense_qa,amazon_polarity,Logistic Regression,Best,14,0.8108031250000001,0.496068,0.6118229995721834,0.8503273729257713,0.0
commonsense_qa,ag_news,Logistic Regression,Best,14,0.8108031250000001,0.751968,0.9274359913203343,0.6755346728394457,0.08888888888888889
commonsense_qa,dbpedia_14,Logistic Regression,Best,14,0.8108031250000001,0.7292714319923372,0.8994432920967556,0.20726619366618837,0.0
commonsense_qa,rte,Logistic Regression,Best,14,0.8108031250000001,0.4995894642182226,0.6161661799443885,0.866988830208273,0.16044925792218212
commonsense_qa,copa,Logistic Regression,Best,14,0.8108031250000001,0.6052,0.7464204087767914,1.084221783427065,0.6666666666666666
commonsense_qa,boolq,Logistic Regression,Best,14,0.8108031250000001,0.6531719999999999,0.8055864362880938,1.021454384212817,0.0
race,commonsense_qa,Logistic Regression,Best,15,0.760864,0.710028125,0.9331866470223326,0.6923043183304769,0.0
race,race,Logistic Regression,Best,15,0.760864,0.760864,1.0,1.0,1.0
race,arc_easy,Logistic Regression,Best,15,0.760864,0.7845496499981283,1.0311299391193804,1.0594791740700495,0.11155734047300313
race,arc_challenge,Logistic Regression,Best,15,0.760864,0.665780137128389,0.875031723315059,0.7776124886522517,0.2213368747233289
race,open_book_qa,Logistic Regression,Best,15,0.760864,0.6641493333333335,0.8728883655072831,0.785263811971218,1.0
race,got_cities,Logistic Regression,Best,15,0.760864,0.6135128364321581,0.8063370542332903,1.337907583361585,8.984231756508985
race,got_sp_en_trans,Logistic Regression,Best,15,0.760864,0.46076099881093935,0.6055760277933235,0.8821922916562863,0.0
race,got_larger_than,Logistic Regression,Best,15,0.760864,0.6485527850899049,0.8523898950271072,1.2206041488616888,1.4124293785310738
race,imdb,Logistic Regression,Best,15,0.760864,0.777284,1.0215807292761914,1.4186501077144578,2.5
race,amazon_polarity,Logistic Regression,Best,15,0.760864,0.537744,0.7067544265466628,0.9419562349942449,0.05555555555555556
race,ag_news,Logistic Regression,Best,15,0.760864,0.7649599999999999,1.005383353661101,1.0473001084176075,2.666666666666667
race,dbpedia_14,Logistic Regression,Best,15,0.760864,0.765625,1.0062573600538336,0.254073429274326,0.0
race,rte,Logistic Regression,Best,15,0.760864,0.5659919978104758,0.7438806380778639,1.042196439604812,0.10028078620136383
race,copa,Logistic Regression,Best,15,0.760864,0.6134999999999999,0.8063201833704841,1.1218222606073733,0.0
race,boolq,Logistic Regression,Best,15,0.760864,0.748016,0.9831139336333432,1.393590519284391,5.833333333333334
arc_easy,commonsense_qa,Logistic Regression,Best,15,0.8905929978235176,0.759096875,0.8523499251118352,0.6097228110418002,0.015370370370370371
arc_easy,race,Logistic Regression,Best,15,0.8905929978235176,0.7228106666666666,0.8116060517353189,0.6021384618127765,0.0
arc_easy,arc_easy,Logistic Regression,Best,15,0.8905929978235176,0.8905929978235176,1.0,1.0,1.0
arc_easy,arc_challenge,Logistic Regression,Best,15,0.8905929978235176,0.7170570056223703,0.8051455685984006,0.6181060100806267,0.036741921204072596
arc_easy,open_book_qa,Logistic Regression,Best,15,0.8905929978235176,0.6863253333333332,0.7706385913774468,0.5619796707442452,0.11066666666666666
arc_easy,got_cities,Logistic Regression,Best,15,0.8905929978235176,0.6384123560870938,0.716839631175276,0.728253878992508,0.020290917980686957
arc_easy,got_sp_en_trans,Logistic Regression,Best,15,0.8905929978235176,0.5,0.5614236819983188,0.687942626027497,0.0
arc_easy,got_larger_than,Logistic Regression,Best,15,0.8905929978235176,0.5901248175225275,0.6626200957841668,0.8097435267226172,0.2977311451887723
arc_easy,imdb,Logistic Regression,Best,15,0.8905929978235176,0.9959040000000001,1.1182481811937075,1.303214161552351,3.0494814814814815
arc_easy,amazon_polarity,Logistic Regression,Best,15,0.8905929978235176,0.782064,0.8781385008766663,1.0604930404773887,1.4263703703703705
arc_easy,ag_news,Logistic Regression,Best,15,0.8905929978235176,0.811632,0.911338851735319,0.8760132362313429,0.786962962962963
arc_easy,dbpedia_14,Logistic Regression,Best,15,0.8905929978235176,0.9850484913793103,1.106059101954123,1.1829858938340552,2.348251028806584
arc_easy,rte,Logistic Regression,Best,15,0.8905929978235176,0.5278317194281171,0.5926744547936741,0.6896573172820147,0.0
arc_easy,copa,Logistic Regression,Best,15,0.8905929978235176,0.6998,0.785768585324847,0.8773212845538648,0.0
arc_easy,boolq,Logistic Regression,Best,15,0.8905929978235176,0.616132,0.6918221920739763,0.796356694911248,0.024592592592592593
arc_challenge,commonsense_qa,Logistic Regression,Best,14,0.7396103170761547,0.6978656249999999,0.9435585319561511,0.8001983347452288,2.5100000000000002
arc_challenge,race,Logistic Regression,Best,14,0.7396103170761547,0.702,0.9491484688520345,0.8666777258942384,1.004
arc_challenge,arc_easy,Logistic Regression,Best,14,0.7396103170761547,0.8233894298899993,1.1132746675912286,1.2640228427091051,5.040160642570282
arc_challenge,arc_challenge,Logistic Regression,Best,14,0.7396103170761547,0.7396103170761547,1.0,1.0,1.0
arc_challenge,open_book_qa,Logistic Regression,Best,14,0.7396103170761547,0.663856,0.8975753645843821,0.8607883467698193,0.502
arc_challenge,got_cities,Logistic Regression,Best,14,0.7396103170761547,0.855112243897657,1.1561659216411522,1.7949442297402558,56.33003300330033
arc_challenge,got_sp_en_trans,Logistic Regression,Best,14,0.7396103170761547,0.5737217598097503,0.7757081622087169,1.175872784343307,0.0
arc_challenge,got_larger_than,Logistic Regression,Best,14,0.7396103170761547,0.8241005106437862,1.1142360938144296,1.7502774420543312,58.95157384987894
arc_challenge,imdb,Logistic Regression,Best,14,0.7396103170761547,0.9970600000000001,1.3480882797059968,2.071653501684578,124.245
arc_challenge,amazon_polarity,Logistic Regression,Best,14,0.7396103170761547,0.8461359999999999,1.1440294712828847,1.75691971208706,46.184
arc_challenge,ag_news,Logistic Regression,Best,14,0.7396103170761547,0.7982506666666668,1.079285467274619,1.0391754851398254,0.0
arc_challenge,dbpedia_14,Logistic Regression,Best,14,0.7396103170761547,0.7642331178160919,1.033291586354929,0.2963363030986658,0.0
arc_challenge,rte,Logistic Regression,Best,14,0.7396103170761547,0.6387024462719441,0.8635661665684681,1.3336011313730833,4.530685920577618
arc_challenge,copa,Logistic Regression,Best,14,0.7396103170761547,0.6606000000000001,0.8931730463299916,1.4712127903172487,27.61
arc_challenge,boolq,Logistic Regression,Best,14,0.7396103170761547,0.670048,0.9059473408224616,1.3516090982200906,1.506
open_book_qa,commonsense_qa,Logistic Regression,Best,16,0.7868106666666667,0.682496875,0.8674219909745335,0.587485829345247,0.0
open_book_qa,race,Logistic Regression,Best,16,0.7868106666666667,0.6586240000000001,0.8370806699790548,0.6951895911528405,0.034482758620689655
open_book_qa,arc_easy,Logistic Regression,Best,16,0.7868106666666667,0.7286937363301407,0.9261360670379075,0.7998232838241005,0.17310621797534967
open_book_qa,arc_challenge,Logistic Regression,Best,16,0.7868106666666667,0.6595247847063016,0.8382255257168624,0.6501081538353919,0.06869075422448138
open_book_qa,open_book_qa,Logistic Regression,Best,16,0.7868106666666667,0.7868106666666667,1.0,1.0,1.0
open_book_qa,got_cities,Logistic Regression,Best,16,0.7868106666666667,0.9815050812011894,1.247447604338345,1.682003289820772,8.108569477637419
open_book_qa,got_sp_en_trans,Logistic Regression,Best,16,0.7868106666666667,0.5347800237812129,0.6796806988481934,1.0769714610283307,1.4863258026159334
open_book_qa,got_larger_than,Logistic Regression,Best,16,0.7868106666666667,0.7609120062848466,0.9670839993927127,1.3812937872960258,3.965934708190699
open_book_qa,imdb,Logistic Regression,Best,16,0.7868106666666667,0.948788,1.205865705938574,1.628691504746194,7.568965517241379
open_book_qa,amazon_polarity,Logistic Regression,Best,16,0.7868106666666667,0.760072,0.9660163902200952,1.2811420009202101,1.3448275862068966
open_book_qa,ag_news,Logistic Regression,Best,16,0.7868106666666667,0.7621173333333332,0.9686159143749956,0.8343700747857712,0.0
open_book_qa,dbpedia_14,Logistic Regression,Best,16,0.7868106666666667,0.8475963840996168,1.077255838041024,0.5428593220890079,0.0
open_book_qa,rte,Logistic Regression,Best,16,0.7868106666666667,0.6356006203651814,0.8078190183388229,1.0929914106120027,0.5601892194696875
open_book_qa,copa,Logistic Regression,Best,16,0.7868106666666667,0.6505000000000001,0.8267554413768329,1.10969052966186,0.0
open_book_qa,boolq,Logistic Regression,Best,16,0.7868106666666667,0.645168,0.8199787157605049,1.0830759317774115,0.05172413793103448
got_cities,commonsense_qa,Logistic Regression,Best,14,0.9998801860384058,0.502028125,0.5020882821861588,0.19970802714259037,0.0
got_cities,race,Logistic Regression,Best,14,0.9998801860384058,0.5637013333333334,0.5637688807163556,0.30411056434005446,0.0
got_cities,arc_easy,Logistic Regression,Best,14,0.9998801860384058,0.625040775619121,0.6251156732043822,0.3275583654452084,0.0
got_cities,arc_challenge,Logistic Regression,Best,14,0.9998801860384058,0.5539497550518886,0.5540161339196806,0.2928582430804801,0.0
got_cities,open_book_qa,Logistic Regression,Best,14,0.9998801860384058,0.5608053333333333,0.5608725336935445,0.2933418889880229,0.0
got_cities,got_cities,Logistic Regression,Best,14,0.9998801860384058,0.9998801860384058,1.0,1.0,1.0
got_cities,got_sp_en_trans,Logistic Regression,Best,14,0.9998801860384058,0.6049346016646848,0.6050070899609257,0.5902134701924581,0.017241379310344827
got_cities,got_larger_than,Logistic Regression,Best,14,0.9998801860384058,0.8771699429556367,0.8772750527551151,0.9017112224005881,0.6755447941888619
got_cities,imdb,Logistic Regression,Best,14,0.9998801860384058,0.15789600000000004,0.15791492041220945,0.33216761076772827,0.0
got_cities,amazon_polarity,Logistic Regression,Best,14,0.9998801860384058,0.516588,0.5166499018715005,0.5174425967297609,0.002
got_cities,ag_news,Logistic Regression,Best,14,0.9998801860384058,0.5401546666666666,0.5402193924922111,0.24880840036356885,0.0
got_cities,dbpedia_14,Logistic Regression,Best,14,0.9998801860384058,0.5804897030651341,0.580559262170275,0.07769412034586462,0.0
got_cities,rte,Logistic Regression,Best,14,0.9998801860384058,0.5824785934913788,0.5825483909219155,0.5766569599642446,0.01444043321299639
got_cities,copa,Logistic Regression,Best,14,0.9998801860384058,0.6976000000000001,0.6976835922351251,0.6785366414824265,0.06
got_cities,boolq,Logistic Regression,Best,14,0.9998801860384058,0.611132,0.6112052309200636,0.6397259469962379,0.016
got_sp_en_trans,commonsense_qa,Logistic Regression,Best,31,1.0,0.565478125,0.565478125,0.24917167441025367,0.0
got_sp_en_trans,race,Logistic Regression,Best,31,1.0,0.5253973333333333,0.5253973333333333,0.2768156065175366,0.0
got_sp_en_trans,arc_easy,Logistic Regression,Best,31,1.0,0.524430611928406,0.524430611928406,0.2906122631475913,0.004016064257028112
got_sp_en_trans,arc_challenge,Logistic Regression,Best,31,1.0,0.5340826280990856,0.5340826280990856,0.28667140182109835,0.0
got_sp_en_trans,open_book_qa,Logistic Regression,Best,31,1.0,0.5039893333333333,0.5039893333333333,0.25524258411504425,0.0
got_sp_en_trans,got_cities,Logistic Regression,Best,31,1.0,0.9776274657168688,0.9776274657168688,0.9824735216705518,0.9405940594059405
got_sp_en_trans,got_sp_en_trans,Logistic Regression,Best,31,1.0,1.0,1.0,1.0,1.0
got_sp_en_trans,got_larger_than,Logistic Regression,Best,31,1.0,0.8990496514606992,0.8990496514606992,0.920124472966612,0.7191283292978208
got_sp_en_trans,imdb,Logistic Regression,Best,31,1.0,0.47614799999999996,0.47614799999999996,0.4846643431255684,0.002
got_sp_en_trans,amazon_polarity,Logistic Regression,Best,31,1.0,0.825264,0.825264,0.8248229442670432,0.344
got_sp_en_trans,ag_news,Logistic Regression,Best,31,1.0,0.612464,0.612464,0.33959283044167504,0.0
got_sp_en_trans,dbpedia_14,Logistic Regression,Best,31,1.0,0.817663433908046,0.817663433908046,0.20127904618683884,0.013888888888888888
got_sp_en_trans,rte,Logistic Regression,Best,31,1.0,0.620469444408242,0.620469444408242,0.6332081127423067,0.02888086642599278
got_sp_en_trans,copa,Logistic Regression,Best,31,1.0,0.5839000000000001,0.5839000000000001,0.5722283884961445,0.0
got_sp_en_trans,boolq,Logistic Regression,Best,31,1.0,0.637784,0.637784,0.6256593769821721,0.018
got_larger_than,commonsense_qa,Logistic Regression,Best,30,0.9999648236197668,0.520496875,0.5205151848400591,0.20529261525983752,0.0
got_larger_than,race,Logistic Regression,Best,30,0.9999648236197668,0.56856,0.5685800005862935,0.2979726894697957,0.0
got_larger_than,arc_easy,Logistic Regression,Best,30,0.9999648236197668,0.5888534163284296,0.5888741307887637,0.3172816979701718,0.0
got_larger_than,arc_challenge,Logistic Regression,Best,30,0.9999648236197668,0.5623806509609094,0.5624004341724251,0.28936544365840716,0.00398406374501992
got_larger_than,open_book_qa,Logistic Regression,Best,30,0.9999648236197668,0.5344266666666666,0.5344454665236109,0.2859207178669954,0.004
