Dataset,Method,Layer,Metric,Mean A,Mean B,W-Statistic,P-Value,Significant (p<0.05)
arc_challenge,LR,9,Macro F1,0.564434075678465,0.3334316006469402,0.0,1.7333066441991056e-06,True
arc_challenge,LR,11,AUC,0.6249291573452646,0.6064474272930649,13.0,1.6391277313232422e-07,True
arc_challenge,LR,11,Macro F1,0.5843489484275364,0.43145179482048696,0.0,1.862645149230957e-09,True
arc_challenge,LR,13,AUC,0.7069709172259507,0.6879492915734525,15.0,2.551823854446411e-07,True
arc_challenge,LR,13,Macro F1,0.6314514298469565,0.5442039525725503,0.0,1.862645149230957e-09,True
arc_challenge,LR,15,AUC,0.7394929157345265,0.7198791946308724,10.0,8.009374141693115e-08,True
arc_challenge,LR,15,Macro F1,0.6780113316875542,0.5775143982154093,0.0,1.862645149230957e-09,True
arc_challenge,LR,17,AUC,0.7748739746457869,0.7537912005965698,14.0,2.0489096641540527e-07,True
arc_challenge,LR,17,Macro F1,0.7090721685470996,0.642517504716659,0.0,1.862645149230957e-09,True
arc_challenge,LR,19,AUC,0.7621088739746458,0.7451558538404175,39.0,1.3966113328933716e-05,True
arc_challenge,LR,19,Macro F1,0.6896247313194718,0.6414008988625107,0.0,1.862645149230957e-09,True
arc_challenge,LR,21,AUC,0.7491677852348994,0.7424787472035795,131.0,0.036434996873140335,True
arc_challenge,LR,21,Macro F1,0.6674604206409838,0.6591010921569186,141.0,0.06056523136794567,False
arc_challenge,LR,23,AUC,0.7467710663683818,0.7329694258016405,59.0,0.0001528710126876831,True
arc_challenge,LR,23,Macro F1,0.6738392717599768,0.6402664324339838,1.0,3.725290298461914e-09,True
arc_challenge,LR,25,AUC,0.7429127516778523,0.7285354213273675,62.5,0.0004708700990952225,True
arc_challenge,LR,25,Macro F1,0.6847425476306476,0.6376982923440039,1.0,3.725290298461914e-09,True
arc_challenge,LR,27,AUC,0.7417554064131245,0.7219716629381061,32.0,5.144625902175903e-06,True
arc_challenge,LR,27,Macro F1,0.677044082329597,0.6266502482557496,1.0,3.725290298461914e-09,True
arc_challenge,LR,29,AUC,0.7381178225205073,0.721489932885906,55.0,9.90256667137146e-05,True
arc_challenge,LR,29,Macro F1,0.6837321141711857,0.6389000139904581,1.0,3.725290298461914e-09,True
arc_challenge,LR,31,AUC,0.7378120805369127,0.7065115585384043,13.0,1.6391277313232422e-07,True
arc_challenge,LR,31,Macro F1,0.6864114009847229,0.639079169165981,3.0,9.313225746154785e-09,True
arc_challenge,DIM,1,AUC,0.5196167039522744,0.5192766592095451,197.5,0.4715681267209382,False
arc_challenge,DIM,1,Macro F1,0.5186048745753917,0.516753668954157,176.0,0.25343610532581806,False
arc_challenge,DIM,3,AUC,0.5395003728560775,0.5395316927665921,231.0,0.9838335812091827,False
arc_challenge,DIM,3,Macro F1,0.5241190140469676,0.5211981178659314,155.0,0.11417667381465435,False
arc_challenge,DIM,5,AUC,0.5387815063385534,0.543710663683818,56.5,0.000294462494834432,True
arc_challenge,DIM,5,Macro F1,0.5198189322993183,0.5322177008565844,9.0,6.146728992462158e-08,True
arc_challenge,DIM,7,AUC,0.5385339299030574,0.5340835197613721,140.0,0.05768792890012264,False
arc_challenge,DIM,7,Macro F1,0.5197835548627713,0.5036737228707722,36.0,9.220093488693237e-06,True
arc_challenge,DIM,9,AUC,0.5368724832214764,0.5358836689038031,226.0,0.9032264724373817,False
arc_challenge,DIM,9,Macro F1,0.5149749232622384,0.5124130272424461,195.0,0.4521643426269293,False
arc_challenge,DIM,11,AUC,0.5543415361670394,0.5518120805369128,181.0,0.2894643194994534,False
arc_challenge,DIM,11,Macro F1,0.5246772064796631,0.5273220874613288,194.0,0.4399667661637068,False
arc_challenge,DIM,13,AUC,0.6120059656972411,0.5998777032065623,15.0,7.686603674178177e-06,True
arc_challenge,DIM,13,Macro F1,0.5688416001078141,0.5687410972050922,217.0,0.761065473780036,False
arc_challenge,DIM,15,AUC,0.63117225950783,0.625750932140194,56.5,0.000294462494834432,True
arc_challenge,DIM,15,Macro F1,0.6061756409987938,0.5955003405026644,49.0,4.968419671058655e-05,True
arc_challenge,DIM,17,AUC,0.6936152125279641,0.6918821774794929,64.5,0.0005491257322569088,True
arc_challenge,DIM,17,Macro F1,0.6139289348776396,0.6132702942409506,216.0,0.7456546742469072,False
arc_challenge,DIM,19,AUC,0.69992990305742,0.6970350484712902,6.0,3.1740725412944753e-06,True
arc_challenge,DIM,19,Macro F1,0.6198503184731455,0.6203517553182902,198.0,0.4898460879921913,False
arc_challenge,DIM,21,AUC,0.7057897091722595,0.7026726323639075,1.0,1.919722783767457e-06,True
arc_challenge,DIM,21,Macro F1,0.6179626487955512,0.6239850161172072,81.0,0.0012321043759584427,True
arc_challenge,DIM,23,AUC,0.7047561521252795,0.7004489187173751,0.0,1.7333066441991056e-06,True
arc_challenge,DIM,23,Macro F1,0.621602693765326,0.6284201501071149,50.0,5.5925920605659485e-05,True
arc_challenge,DIM,25,AUC,0.7049932885906038,0.7004429530201343,0.0,1.7333066441991056e-06,True
arc_challenge,DIM,25,Macro F1,0.6211009363556695,0.6284233982258697,23.0,1.1920928955078125e-06,True
arc_challenge,DIM,27,AUC,0.7022311707680835,0.7008158090976884,72.0,0.0009620600321852106,True
arc_challenge,DIM,27,Macro F1,0.6141062372244331,0.6356347582326971,0.0,1.862645149230957e-09,True
arc_challenge,DIM,29,AUC,0.7011170768083519,0.6988262490678598,14.0,1.0789861235389973e-05,True
arc_challenge,DIM,29,Macro F1,0.6163640254345274,0.6167257605777955,212.0,0.685047073289752,False
arc_challenge,DIM,31,AUC,0.6984847129008203,0.6955108128262492,9.0,4.283187254624714e-06,True
arc_challenge,DIM,31,Macro F1,0.6151499164229162,0.624354200348172,42.0,2.0798295736312866e-05,True
arc_challenge,LAT,1,AUC,0.5039671886651752,0.5037777777777778,67.0,0.0006610814237129955,True
arc_challenge,LAT,1,Macro F1,0.49572811683382345,0.5000149485432618,98.0,0.00466480478644371,True
arc_challenge,LAT,3,AUC,0.5107293064876958,0.5112706935123043,47.0,0.00038081667437481995,True
arc_challenge,LAT,3,Macro F1,0.5068422239249423,0.5023941611124241,67.0,0.0011367546008406737,True
arc_challenge,LAT,5,AUC,0.5070380313199104,0.5069992542878449,220.0,0.797082557901191,False
arc_challenge,LAT,5,Macro F1,0.49591441991621227,0.4994641841121349,6.0,1.6701806389309966e-05,True
arc_challenge,LAT,7,AUC,0.5010469798657716,0.5013527218493661,187.5,0.35462857625219313,False
arc_challenge,LAT,7,Macro F1,0.5007901293180336,0.5028097778511518,124.0,0.07202778494644195,False
arc_challenge,LAT,9,AUC,0.4994958985831469,0.4996062639821028,226.0,0.9032264724373817,False
arc_challenge,LAT,9,Macro F1,0.4932699974551772,0.4986563442900991,47.0,3.904104232788086e-05,True
arc_challenge,LAT,11,AUC,0.4960671140939597,0.497634601043997,129.0,0.03325957990712483,True
arc_challenge,LAT,11,Macro F1,0.5045107621767705,0.5011727256806797,113.0,0.01283373311161995,True
arc_challenge,LAT,13,AUC,0.49927069351230424,0.499090231170768,188.5,0.3654110009034136,False
arc_challenge,LAT,13,Macro F1,0.5066923386640851,0.5064774857502109,196.0,0.642003911924413,False
arc_challenge,LAT,15,AUC,0.5011349739000746,0.5025771812080536,21.0,1.3586844615025216e-05,True
arc_challenge,LAT,15,Macro F1,0.5082485340539089,0.5071976517714281,189.0,0.3817984350025654,False
arc_challenge,LAT,17,AUC,0.5144041759880686,0.5136286353467562,122.0,0.023030898941338168,True
arc_challenge,LAT,17,Macro F1,0.5028400716417532,0.5145723714842232,0.0,1.862645149230957e-09,True
arc_challenge,LAT,19,AUC,0.5107352721849366,0.5183683818046234,3.0,9.313225746154785e-09,True
arc_challenge,LAT,19,Macro F1,0.49905710096881184,0.5099200633357904,19.0,1.76807219369547e-05,True
arc_challenge,LAT,21,AUC,0.508226696495153,0.5157852348993288,0.0,1.862645149230957e-09,True
arc_challenge,LAT,21,Macro F1,0.49337754635378606,0.5042167196666734,0.0,3.789619441580871e-06,True
arc_challenge,LAT,23,AUC,0.5190812826249067,0.5170365398956004,22.5,1.564075728923172e-05,True
arc_challenge,LAT,23,Macro F1,0.49729876026683495,0.4965918774810959,83.0,0.018808094118776632,True
arc_challenge,LAT,25,AUC,0.5097390007457121,0.5219030574198359,0.0,1.862645149230957e-09,True
arc_challenge,LAT,25,Macro F1,0.4998601720218984,0.5137447528053023,6.0,2.60770320892334e-08,True
arc_challenge,LAT,27,AUC,0.5160835197613721,0.5349008202833706,0.0,1.862645149230957e-09,True
arc_challenge,LAT,27,Macro F1,0.5081063915566716,0.5321557516784129,0.0,1.862645149230957e-09,True
arc_challenge,LAT,29,AUC,0.5158180462341535,0.5334750186428039,6.0,2.60770320892334e-08,True
arc_challenge,LAT,29,Macro F1,0.5126343325161987,0.5066317217191428,123.0,0.041013598292071844,True
arc_challenge,LAT,31,AUC,0.5758478747203579,0.5567725577926921,0.0,1.862645149230957e-09,True
arc_challenge,LAT,31,Macro F1,0.5429523569788359,0.5367714388365068,112.0,0.012047622352838516,True
arc_challenge,CCS,1,AUC,0.5076868008948545,0.5079664429530202,139.0,0.054921628907322884,False
arc_challenge,CCS,1,Macro F1,0.5131083259534689,0.5112994041578839,149.0,0.08793856762349606,False
arc_challenge,CCS,3,AUC,0.5370126771066368,0.5359246830723341,46.0,3.453157842159271e-05,True
arc_challenge,CCS,3,Macro F1,0.5306833829535883,0.5301978397039407,228.0,0.935398668050766,False
arc_challenge,CCS,5,AUC,0.514034302759135,0.5110991797166293,227.0,0.9192965272814035,False
arc_challenge,CCS,5,Macro F1,0.5069531443141332,0.516055243447578,161.0,0.22181698571454478,False
arc_challenge,CCS,7,AUC,0.5081625652498135,0.49941237882177475,50.0,5.5925920605659485e-05,True
arc_challenge,CCS,7,Macro F1,0.5052824802871798,0.5007350988666599,145.0,0.11695534472429554,False
arc_challenge,CCS,9,AUC,0.5271066368381805,0.47994332587621186,26.0,1.991167664527893e-06,True
arc_challenge,CCS,9,Macro F1,0.5059016793901432,0.46568833491974765,13.0,1.6391277313232422e-07,True
arc_challenge,CCS,11,AUC,0.5330246085011185,0.5314899328859062,223.0,0.8552717231214046,False
arc_challenge,CCS,11,Macro F1,0.5114842713329737,0.5282684687935578,87.0,0.0020201820880174637,True
arc_challenge,CCS,13,AUC,0.5933974645786726,0.6377494407158835,0.0,1.862645149230957e-09,True
arc_challenge,CCS,13,Macro F1,0.5738096548167342,0.5746664920734083,208.0,0.6263462882488966,False
arc_challenge,CCS,15,AUC,0.6324041759880686,0.6640745712155106,1.0,3.725290298461914e-09,True
arc_challenge,CCS,15,Macro F1,0.5802087174627073,0.6207709888470508,0.0,1.862645149230957e-09,True
arc_challenge,CCS,17,AUC,0.7352125279642059,0.727621178225205,30.0,3.7904828786849976e-06,True
arc_challenge,CCS,17,Macro F1,0.6715642183330192,0.6525977447981067,7.0,3.5390257835388184e-08,True
arc_challenge,CCS,19,AUC,0.7452930648769573,0.7266189410887398,0.0,1.862645149230957e-09,True
arc_challenge,CCS,19,Macro F1,0.6773977938764422,0.6524249812623244,0.0,1.862645149230957e-09,True
arc_challenge,CCS,21,AUC,0.7371856823266218,0.7313422818791948,110.0,0.011745883156567731,True
arc_challenge,CCS,21,Macro F1,0.6671790205653004,0.6732109797090104,126.0,0.04786974703376418,True
arc_challenge,CCS,23,AUC,0.7418508575689783,0.7301879194630874,12.0,5.748385897965446e-06,True
arc_challenge,CCS,23,Macro F1,0.673283191406006,0.6822136892377431,82.0,0.001340603455901146,True
arc_challenge,CCS,25,AUC,0.7375182699478001,0.7270216256524981,16.0,3.1478703022003174e-07,True
arc_challenge,CCS,25,Macro F1,0.6701393599248834,0.6782124703305201,106.0,0.015909418546086483,True
arc_challenge,CCS,27,AUC,0.7387129008202834,0.7212557792692021,4.0,2.60174464085567e-06,True
arc_challenge,CCS,27,Macro F1,0.6854275923394174,0.6557022046677385,4.0,1.30385160446167e-08,True
arc_challenge,CCS,29,AUC,0.7193139448173007,0.7236167039522745,153.5,0.10417496585208902,False
arc_challenge,CCS,29,Macro F1,0.6430126619405733,0.6685000702070611,17.0,3.855675458908081e-07,True
arc_challenge,CCS,31,AUC,0.7353855331841908,0.7336808351976136,224.0,0.871207794174552,False
arc_challenge,CCS,31,Macro F1,0.6713960202844594,0.6736408992396785,200.0,0.5158484429121017,False
arc_challenge,LDA,1,AUC,0.5070544369873228,0.5083818046234154,210.0,0.6554384250193834,False
arc_challenge,LDA,1,Macro F1,0.49200057797287616,0.5187804852210846,11.0,1.0244548320770264e-07,True
arc_challenge,LDA,3,AUC,0.4974287844891872,0.5113676360924683,91.0,0.0027663204818964005,True
arc_challenge,LDA,3,Macro F1,0.47043040493832394,0.5087429478226702,11.0,1.0244548320770264e-07,True
arc_challenge,LDA,5,AUC,0.5343027591349738,0.49289187173750926,20.0,6.910413503646851e-07,True
arc_challenge,LDA,5,Macro F1,0.5296028500490276,0.48711629674019025,17.0,3.855675458908081e-07,True
arc_challenge,LDA,7,AUC,0.5522684563758388,0.5158374347501865,1.0,1.919722783767457e-06,True
arc_challenge,LDA,7,Macro F1,0.532284514507441,0.49368565876028386,5.0,1.862645149230957e-08,True
arc_challenge,LDA,9,AUC,0.5475421327367637,0.5237419835943325,37.0,1.0609626770019531e-05,True
arc_challenge,LDA,9,Macro F1,0.5191983525529013,0.5181832195933185,219.0,0.7921590935438871,False
arc_challenge,LDA,11,AUC,0.5327591349738999,0.5175451155853842,108.0,0.009301122277975082,True
arc_challenge,LDA,11,Macro F1,0.5183756030248173,0.48501955618964554,11.0,1.0244548320770264e-07,True
arc_challenge,LDA,13,AUC,0.5911454138702461,0.5647069351230426,30.0,3.7904828786849976e-06,True
arc_challenge,LDA,13,Macro F1,0.5633427024795769,0.5390105212215525,33.0,5.973502993583679e-06,True
arc_challenge,LDA,15,AUC,0.6034630872483221,0.5714049217002236,31.0,3.4036286926195305e-05,True
arc_challenge,LDA,15,Macro F1,0.5704904020495706,0.5515792856462215,91.0,0.0027663204818964005,True
arc_challenge,LDA,17,AUC,0.6555898583146905,0.5993989560029828,1.0,3.725290298461914e-09,True
arc_challenge,LDA,17,Macro F1,0.6046546056832348,0.5852066404284278,69.0,0.0013225305101141763,True
arc_challenge,LDA,19,AUC,0.6511066368381805,0.6098046234153618,3.0,9.313225746154785e-09,True
arc_challenge,LDA,19,Macro F1,0.6004152493040755,0.5576128269748326,0.0,1.862645149230957e-09,True
arc_challenge,LDA,21,AUC,0.6376167039522743,0.6149187173750932,51.0,6.286613643169403e-05,True
arc_challenge,LDA,21,Macro F1,0.596332196902982,0.5742079418218241,33.0,5.973502993583679e-06,True
arc_challenge,LDA,23,AUC,0.6376450410141684,0.611531692766592,47.0,3.904104232788086e-05,True
arc_challenge,LDA,23,Macro F1,0.6030618436059432,0.5755889986003241,42.0,2.0798295736312866e-05,True
arc_challenge,LDA,25,AUC,0.6314317673378075,0.6040894854586131,43.0,2.366676926612854e-05,True
arc_challenge,LDA,25,Macro F1,0.605505554164063,0.5819485202666879,30.0,3.7904828786849976e-06,True
arc_challenge,LDA,27,AUC,0.6439821029082774,0.5906860551826996,0.0,1.862645149230957e-09,True
arc_challenge,LDA,27,Macro F1,0.610291579274289,0.5665844136227407,0.0,1.862645149230957e-09,True
arc_challenge,LDA,29,AUC,0.6426621923937358,0.5808530947054437,0.0,1.862645149230957e-09,True
arc_challenge,LDA,29,Macro F1,0.6156024605853679,0.550029038739697,0.0,1.862645149230957e-09,True
arc_challenge,LDA,31,AUC,0.6249768829231918,0.5782043251304996,0.0,1.862645149230957e-09,True
arc_challenge,LDA,31,Macro F1,0.608427404108062,0.5530919668515312,0.0,1.862645149230957e-09,True
arc_challenge,PCA,1,AUC,0.5041178225205071,0.5041938851603281,96.5,0.044697235204427956,True
arc_challenge,PCA,1,Macro F1,0.49613577697698386,0.50290205703336,56.0,0.00011058151721954346,True
arc_challenge,PCA,3,AUC,0.510709917971663,0.5107054436987323,226.0,0.8936248136614174,False
arc_challenge,PCA,3,Macro F1,0.5086707936783058,0.5035121621813043,67.0,0.0003449581563472748,True
arc_challenge,PCA,5,AUC,0.507227442207308,0.5070917225950783,178.0,0.26217252164378224,False
arc_challenge,PCA,5,Macro F1,0.4983769645693223,0.4976160437246062,153.0,0.5676916025573617,False
arc_challenge,PCA,7,AUC,0.5005219985085757,0.5005652498135719,208.5,0.6215511240829978,False
arc_challenge,PCA,7,Macro F1,0.50135246123034,0.5027167969784131,141.0,0.2488283231255456,False
arc_challenge,PCA,9,AUC,0.49917673378076055,0.5002371364653244,86.0,0.004461624179535878,True
arc_challenge,PCA,9,Macro F1,0.4945490642563442,0.4955604062504663,200.0,0.5158484429121017,False
arc_challenge,PCA,11,AUC,0.49639821029082776,0.49703952274422064,162.5,0.14991781458851802,False
arc_challenge,PCA,11,Macro F1,0.5012041271281972,0.5077445676580716,44.0,2.6885420083999634e-05,True
arc_challenge,PCA,13,AUC,0.49912751677852346,0.4986234153616703,135.5,0.04600581398683977,True
arc_challenge,PCA,13,Macro F1,0.5087955952982484,0.5012051542397294,8.0,4.6566128730773926e-08,True
arc_challenge,PCA,15,AUC,0.5011797166293811,0.5018523489932886,135.0,0.04490191237347746,True
arc_challenge,PCA,15,Macro F1,0.5095615552454574,0.5048773750941583,85.0,0.001718590036034584,True
arc_challenge,PCA,17,AUC,0.5092244593586875,0.5123146905294557,2.0,5.587935447692871e-09,True
arc_challenge,PCA,17,Macro F1,0.5041459716176128,0.5115959337227275,15.0,2.551823854446411e-07,True
arc_challenge,PCA,19,AUC,0.5134138702460851,0.517668903803132,0.0,1.862645149230957e-09,True
arc_challenge,PCA,19,Macro F1,0.4999352066871248,0.506814562316819,11.0,1.2304964058388591e-05,True
arc_challenge,PCA,21,AUC,0.5109395973154363,0.5152110365398956,0.0,1.732216233144114e-06,True
arc_challenge,PCA,21,Macro F1,0.49664143870561905,0.49900815614973004,95.0,0.040900509340804046,True
arc_challenge,PCA,23,AUC,0.514220730797912,0.5201685309470544,0.0,1.862645149230957e-09,True
arc_challenge,PCA,23,Macro F1,0.4974159727776606,0.5054247926094841,37.0,1.0609626770019531e-05,True
arc_challenge,PCA,25,AUC,0.5142848620432514,0.5209545115585386,0.0,1.862645149230957e-09,True
arc_challenge,PCA,25,Macro F1,0.4973396718750274,0.5093936346147993,0.0,1.862645149230957e-09,True
arc_challenge,PCA,27,AUC,0.5305458612975392,0.5360477255779269,31.0,4.421919584274292e-06,True
arc_challenge,PCA,27,Macro F1,0.5276465779630686,0.5248106897142273,154.0,0.10943205840885639,False
arc_challenge,PCA,29,AUC,0.5318657718120805,0.5364876957494407,29.0,3.2391399145126343e-06,True
arc_challenge,PCA,29,Macro F1,0.5101671491323888,0.5176384729653157,26.0,3.460317162747565e-05,True
arc_challenge,PCA,31,AUC,0.5545891126025354,0.5482207307979119,22.0,1.4920117834522899e-05,True
arc_challenge,PCA,31,Macro F1,0.5193652948088421,0.5163726061765631,157.0,0.12413446232676506,False
arc_challenge,PCA-G,1,AUC,0.5073676360924683,0.5064519015659955,37.0,5.779383536518776e-05,True
arc_challenge,PCA-G,1,Macro F1,0.5135920164676235,0.5043876511507702,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,3,AUC,0.5300104399701715,0.5273795674869499,3.0,9.313225746154785e-09,True
arc_challenge,PCA-G,3,Macro F1,0.5272454927944377,0.535271228343025,44.0,0.0001756918371506169,True
arc_challenge,PCA-G,5,AUC,0.5303967188665176,0.5291081282624908,137.0,0.04948600664254232,True
arc_challenge,PCA-G,5,Macro F1,0.5265310983282433,0.5241134201158038,141.0,0.09809198334063142,False
arc_challenge,PCA-G,7,AUC,0.5129142431021626,0.5177464578672631,74.0,0.0011131240154545845,True
arc_challenge,PCA-G,7,Macro F1,0.4977994406163463,0.5103097636955067,28.0,2.7623027563095093e-06,True
arc_challenge,PCA-G,9,AUC,0.5117091722595078,0.4867829977628636,133.0,0.04048972204327583,True
arc_challenge,PCA-G,9,Macro F1,0.5085137116349443,0.4812439272698304,104.0,0.014118533720624406,True
arc_challenge,PCA-G,11,AUC,0.5063176733780761,0.49456077554064126,188.0,0.370740607380867,False
arc_challenge,PCA-G,11,Macro F1,0.48798064592175255,0.5002273219140823,166.0,0.17719271034002304,False
arc_challenge,PCA-G,13,AUC,0.518675615212528,0.5087829977628635,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,13,Macro F1,0.5285855106988275,0.5288369303630261,209.0,0.854172545006435,False
arc_challenge,PCA-G,15,AUC,0.6043818046234153,0.5381894108873975,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,15,Macro F1,0.5677432724590681,0.54166113902631,9.0,6.146728992462158e-08,True
arc_challenge,PCA-G,17,AUC,0.6834362416107383,0.6679284116331098,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,17,Macro F1,0.6118187876551996,0.5968104375588701,13.0,1.6391277313232422e-07,True
arc_challenge,PCA-G,19,AUC,0.689897091722595,0.6738851603281134,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,19,Macro F1,0.6174139434032851,0.6151055140970944,152.0,0.09776332052059278,False
arc_challenge,PCA-G,21,AUC,0.6960149142431022,0.6809992542878452,0.0,1.7333066441991056e-06,True
arc_challenge,PCA-G,21,Macro F1,0.6154005822777112,0.6129892434723315,157.0,0.12413446232676506,False
arc_challenge,PCA-G,23,AUC,0.6947770320656227,0.6828158090976884,0.0,1.732216233144114e-06,True
arc_challenge,PCA-G,23,Macro F1,0.6126097932623981,0.6096511762390532,126.0,0.027741437777876854,True
arc_challenge,PCA-G,25,AUC,0.6956017897091724,0.6816793437733036,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,25,Macro F1,0.6120158246291069,0.6181498842692622,90.0,0.002560090273618698,True
arc_challenge,PCA-G,27,AUC,0.691821029082774,0.6808784489187173,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,27,Macro F1,0.6115640667939886,0.6079119083984633,118.0,0.017453668639063835,True
arc_challenge,PCA-G,29,AUC,0.6887024608501118,0.6778255033557047,0.0,1.7333066441991056e-06,True
arc_challenge,PCA-G,29,Macro F1,0.6165390273462009,0.6120576882793407,102.0,0.0061949919909238815,True
arc_challenge,PCA-G,31,AUC,0.6855063385533184,0.6749276659209545,0.0,1.862645149230957e-09,True
arc_challenge,PCA-G,31,Macro F1,0.6213443692918084,0.6218144285781302,217.0,0.749864763087656,False
arc_challenge,LR-G,1,AUC,0.7034571215510813,0.6887501864280388,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,1,Macro F1,0.6535517305654129,0.3334316006469402,0.0,1.7311263949197288e-06,True
arc_challenge,LR-G,3,AUC,0.7113631618195375,0.7186935123042505,21.0,8.326023817062378e-07,True
arc_challenge,LR-G,3,Macro F1,0.6417616409153158,0.3334316006469402,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,5,AUC,0.726724832214765,0.7177136465324385,66.5,0.0006391453216032582,True
arc_challenge,LR-G,5,Macro F1,0.6534841731903858,0.3334316006469402,0.0,1.7311263949197288e-06,True
arc_challenge,LR-G,7,AUC,0.7409589858314689,0.6981909023117079,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,7,Macro F1,0.6751461933133104,0.3334316006469402,0.0,1.7311263949197288e-06,True
arc_challenge,LR-G,9,AUC,0.7458851603281134,0.694498135719612,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,9,Macro F1,0.6639584023695675,0.3334316006469402,0.0,1.732216233144114e-06,True
arc_challenge,LR-G,11,AUC,0.7777211036539895,0.7450395227442209,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,11,Macro F1,0.7182332065284351,0.38641806747266627,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,13,AUC,0.8586860551826995,0.8309142431021627,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,13,Macro F1,0.7801856359945862,0.5191231424918201,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,15,AUC,0.8804563758389264,0.857958240119314,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,15,Macro F1,0.8100865411877315,0.5445605408678921,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,17,AUC,0.9161938851603282,0.9013422818791946,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,17,Macro F1,0.8230285967884693,0.6246081681918934,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,19,AUC,0.9086308724832215,0.8939075316927665,1.0,1.919722783767457e-06,True
arc_challenge,LR-G,19,Macro F1,0.8092111658241421,0.6402642110083665,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,21,AUC,0.9058642803877703,0.8916495152870992,2.0,5.587935447692871e-09,True
arc_challenge,LR-G,21,Macro F1,0.8152394768649371,0.6440455226855558,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,23,AUC,0.9025070842654735,0.8802401193139447,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,23,Macro F1,0.8114462288537918,0.6554493968040142,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,25,AUC,0.900744220730798,0.8799492915734526,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,25,Macro F1,0.8167932355387755,0.6394656081420725,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,27,AUC,0.8999686800894854,0.8700029828486203,0.0,1.7333066441991056e-06,True
arc_challenge,LR-G,27,Macro F1,0.8154634405649386,0.6349235504722974,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,29,AUC,0.897662938105891,0.8693497390007457,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,29,Macro F1,0.8344274770758588,0.6409512406568253,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,31,AUC,0.8997300521998508,0.8516241610738254,0.0,1.862645149230957e-09,True
arc_challenge,LR-G,31,Macro F1,0.824061822123235,0.6232976993155176,0.0,1.862645149230957e-09,True
open_book_qa,BB,N/A,AUC,0.7327205333333334,0.7137386666666667,0.0,1.862645149230957e-09,True
open_book_qa,BB,N/A,Macro F1,0.6576045055456722,0.5390455908117476,0.0,1.862645149230957e-09,True
open_book_qa,LR,1,AUC,0.5439717333333334,0.5515216,29.0,3.2391399145126343e-06,True
open_book_qa,LR,1,Macro F1,0.5280331282254757,0.3333333333333334,0.0,1.862645149230957e-09,True
open_book_qa,LR,3,AUC,0.5672464,0.5618053333333334,78.0,0.0009517744183540344,True
open_book_qa,LR,3,Macro F1,0.5425705616126971,0.3333333333333334,0.0,1.732216233144114e-06,True
open_book_qa,LR,5,AUC,0.600904,0.590456,52.0,0.0002050733378749207,True
open_book_qa,LR,5,Macro F1,0.5712203461706642,0.3333333333333334,0.0,1.732216233144114e-06,True
open_book_qa,LR,7,AUC,0.6180485333333332,0.6046458666666666,31.0,4.421919584274292e-06,True
open_book_qa,LR,7,Macro F1,0.5791638536098235,0.3333333333333334,0.0,1.732216233144114e-06,True
open_book_qa,LR,9,AUC,0.6424533333333333,0.6257445333333335,12.0,1.30385160446167e-07,True
open_book_qa,LR,9,Macro F1,0.5895812818627362,0.4002360821840246,0.0,1.862645149230957e-09,True
open_book_qa,LR,11,AUC,0.6803936,0.6662773333333333,22.0,1.4927876950746346e-05,True
open_book_qa,LR,11,Macro F1,0.6288369170396673,0.5264873973683499,0.0,1.862645149230957e-09,True
open_book_qa,LR,13,AUC,0.7440528000000001,0.7331856,18.0,4.7124922275543213e-07,True
open_book_qa,LR,13,Macro F1,0.6767236416342645,0.6148690743334462,0.0,1.862645149230957e-09,True
open_book_qa,LR,15,AUC,0.7731296000000001,0.7656821333333333,46.0,3.453157842159271e-05,True
open_book_qa,LR,15,Macro F1,0.7087201677395879,0.6587341132289798,0.0,1.862645149230957e-09,True
