Dataset,Condition,Method,Algorithm,Layer,AUC,MAP,BRP_90
ag_news,Setup B (Imbalanced),White Box,LDA,31,0.9372560000000001,0.9329902820636718,0.816
ag_news,Setup A (Balanced),White Box,PCA,1,0.499308,0.5020428208616148,0.0
ag_news,Setup B (Imbalanced),White Box,PCA,1,0.499308,0.5020428208616148,0.0
ag_news,Setup A (Balanced),White Box,PCA,3,0.480688,0.48877504270759947,0.0
ag_news,Setup B (Imbalanced),White Box,PCA,3,0.480688,0.48877504270759947,0.0
ag_news,Setup A (Balanced),White Box,PCA,5,0.54248,0.5677512205399078,0.012
ag_news,Setup B (Imbalanced),White Box,PCA,5,0.54248,0.5677512205399078,0.012
ag_news,Setup A (Balanced),White Box,PCA,7,0.545412,0.5478951031065942,0.002
ag_news,Setup B (Imbalanced),White Box,PCA,7,0.5454079999999999,0.5478939834988228,0.002
ag_news,Setup A (Balanced),White Box,PCA,9,0.478472,0.49811223187771153,0.002
ag_news,Setup B (Imbalanced),White Box,PCA,9,0.478472,0.49811223187771153,0.002
ag_news,Setup A (Balanced),White Box,PCA,11,0.5015080000000001,0.5224511406593801,0.002
ag_news,Setup B (Imbalanced),White Box,PCA,11,0.5015080000000001,0.5224511406593801,0.002
ag_news,Setup A (Balanced),White Box,PCA,13,0.512608,0.523785941454943,0.002
ag_news,Setup B (Imbalanced),White Box,PCA,13,0.512608,0.523785941454943,0.002
ag_news,Setup A (Balanced),White Box,PCA,15,0.5353319999999999,0.5789202046511017,0.056
ag_news,Setup B (Imbalanced),White Box,PCA,15,0.5353319999999999,0.5789202046511017,0.056
ag_news,Setup A (Balanced),White Box,PCA,17,0.7565279999999999,0.7961202740092014,0.364
ag_news,Setup B (Imbalanced),White Box,PCA,17,0.7565279999999999,0.7961202740092014,0.364
ag_news,Setup A (Balanced),White Box,PCA,19,0.850876,0.8495059699727058,0.36
ag_news,Setup B (Imbalanced),White Box,PCA,19,0.850876,0.8495059699727058,0.36
ag_news,Setup A (Balanced),White Box,PCA,21,0.8542120000000001,0.8165403243663516,0.102
ag_news,Setup B (Imbalanced),White Box,PCA,21,0.8542120000000001,0.8165403243663516,0.102
ag_news,Setup A (Balanced),White Box,PCA,23,0.870212,0.840931851873478,0.246
ag_news,Setup B (Imbalanced),White Box,PCA,23,0.870212,0.840931851873478,0.246
ag_news,Setup A (Balanced),White Box,PCA,25,0.8760399999999999,0.8459377214256432,0.35
ag_news,Setup B (Imbalanced),White Box,PCA,25,0.8760399999999999,0.8459377214256432,0.35
ag_news,Setup A (Balanced),White Box,PCA,27,0.8866879999999999,0.8592932770333317,0.388
ag_news,Setup B (Imbalanced),White Box,PCA,27,0.8866879999999999,0.8592932770333317,0.388
ag_news,Setup A (Balanced),White Box,PCA,29,0.889388,0.8609940771131688,0.436
ag_news,Setup B (Imbalanced),White Box,PCA,29,0.889388,0.8609940771131688,0.436
ag_news,Setup A (Balanced),White Box,PCA,31,0.893408,0.8675979840783101,0.506
ag_news,Setup B (Imbalanced),White Box,PCA,31,0.893408,0.8675979840783101,0.506
ag_news,Setup A (Balanced),White Box,PCA-G,1,0.521172,0.5430893282487781,0.022
ag_news,Setup B (Imbalanced),White Box,PCA-G,1,0.521172,0.5430893282487781,0.022
ag_news,Setup A (Balanced),White Box,PCA-G,3,0.477568,0.4866385763967149,0.0
ag_news,Setup B (Imbalanced),White Box,PCA-G,3,0.477568,0.4866385763967149,0.0
ag_news,Setup A (Balanced),White Box,PCA-G,5,0.56338,0.5651339460784057,0.008
ag_news,Setup B (Imbalanced),White Box,PCA-G,5,0.56338,0.5651339460784057,0.008
ag_news,Setup A (Balanced),White Box,PCA-G,7,0.552548,0.5347851689830021,0.0
ag_news,Setup B (Imbalanced),White Box,PCA-G,7,0.552548,0.5347851689830021,0.0
ag_news,Setup A (Balanced),White Box,PCA-G,9,0.473888,0.48467274870081667,0.0
ag_news,Setup B (Imbalanced),White Box,PCA-G,9,0.473888,0.48467274870081667,0.0
ag_news,Setup A (Balanced),White Box,PCA-G,11,0.496904,0.5134547336221831,0.0
ag_news,Setup B (Imbalanced),White Box,PCA-G,11,0.496904,0.5134547336221831,0.0
ag_news,Setup A (Balanced),White Box,PCA-G,13,0.516748,0.507313210658648,0.0
ag_news,Setup B (Imbalanced),White Box,PCA-G,13,0.516748,0.507313210658648,0.0
ag_news,Setup A (Balanced),White Box,PCA-G,15,0.620144,0.678982879447189,0.168
ag_news,Setup B (Imbalanced),White Box,PCA-G,15,0.620144,0.678982879447189,0.168
ag_news,Setup A (Balanced),White Box,PCA-G,17,0.77327,0.7999687393276017,0.37
ag_news,Setup B (Imbalanced),White Box,PCA-G,17,0.773272,0.7999702608174236,0.37
ag_news,Setup A (Balanced),White Box,PCA-G,19,0.8457920000000001,0.8439781710623763,0.402
ag_news,Setup B (Imbalanced),White Box,PCA-G,19,0.8457920000000001,0.8439781710623763,0.402
ag_news,Setup A (Balanced),White Box,PCA-G,21,0.8620880000000001,0.8360916370535079,0.336
ag_news,Setup B (Imbalanced),White Box,PCA-G,21,0.8620880000000001,0.8360916370535079,0.336
ag_news,Setup A (Balanced),White Box,PCA-G,23,0.8751039999999999,0.8523151914572468,0.418
ag_news,Setup B (Imbalanced),White Box,PCA-G,23,0.8751039999999999,0.8523151914572468,0.418
ag_news,Setup A (Balanced),White Box,PCA-G,25,0.878364,0.8545936178729429,0.414
ag_news,Setup B (Imbalanced),White Box,PCA-G,25,0.878364,0.8545936178729429,0.414
ag_news,Setup A (Balanced),White Box,PCA-G,27,0.8865119999999999,0.8656378749616477,0.474
ag_news,Setup B (Imbalanced),White Box,PCA-G,27,0.8865119999999999,0.8656378749616477,0.474
ag_news,Setup A (Balanced),White Box,PCA-G,29,0.889016,0.8658795196761314,0.488
ag_news,Setup B (Imbalanced),White Box,PCA-G,29,0.889016,0.8658795196761314,0.488
ag_news,Setup A (Balanced),White Box,PCA-G,31,0.893176,0.8716428588252404,0.5
ag_news,Setup B (Imbalanced),White Box,PCA-G,31,0.893176,0.8716428588252404,0.5
ag_news,Setup A (Balanced),White Box,LR-G,1,0.5,0.5,0.0
ag_news,Setup B (Imbalanced),White Box,LR-G,1,0.5,0.5,0.0
ag_news,Setup A (Balanced),White Box,LR-G,3,0.541512,0.5703555288022216,0.078
ag_news,Setup B (Imbalanced),White Box,LR-G,3,0.541512,0.5703555288022216,0.078
ag_news,Setup A (Balanced),White Box,LR-G,5,0.9271320000000001,0.9194546442956364,0.796
ag_news,Setup B (Imbalanced),White Box,LR-G,5,0.9271320000000001,0.9194546442956364,0.796
ag_news,Setup A (Balanced),White Box,LR-G,7,0.9316840000000002,0.9229246881063209,0.818
ag_news,Setup B (Imbalanced),White Box,LR-G,7,0.9316840000000002,0.9229246881063209,0.818
ag_news,Setup A (Balanced),White Box,LR-G,9,0.954136,0.9490640152919704,0.894
ag_news,Setup B (Imbalanced),White Box,LR-G,9,0.954136,0.9490640152919704,0.894
ag_news,Setup A (Balanced),White Box,LR-G,11,0.9657600000000001,0.9590762272169494,0.926
ag_news,Setup B (Imbalanced),White Box,LR-G,11,0.9657600000000001,0.9590762272169494,0.926
ag_news,Setup A (Balanced),White Box,LR-G,13,0.9784999999999999,0.9790157156935549,0.954
ag_news,Setup B (Imbalanced),White Box,LR-G,13,0.9784999999999999,0.9790157156935549,0.954
ag_news,Setup A (Balanced),White Box,LR-G,15,0.9793200000000001,0.9797242797054552,0.966
ag_news,Setup B (Imbalanced),White Box,LR-G,15,0.9793200000000001,0.9797242797054552,0.966
ag_news,Setup A (Balanced),White Box,LR-G,17,0.981856,0.9822608443702817,0.97
ag_news,Setup B (Imbalanced),White Box,LR-G,17,0.981856,0.9822608443702817,0.97
ag_news,Setup A (Balanced),White Box,LR-G,19,0.9811,0.9812777096556247,0.962
ag_news,Setup B (Imbalanced),White Box,LR-G,19,0.9811,0.9812777096556247,0.962
ag_news,Setup A (Balanced),White Box,LR-G,21,0.981084,0.9810875747449093,0.966
ag_news,Setup B (Imbalanced),White Box,LR-G,21,0.981084,0.9810875747449093,0.966
ag_news,Setup A (Balanced),White Box,LR-G,23,0.982664,0.9826387624967863,0.968
ag_news,Setup B (Imbalanced),White Box,LR-G,23,0.982664,0.9826387624967863,0.968
ag_news,Setup A (Balanced),White Box,LR-G,25,0.982476,0.9825836354039955,0.966
ag_news,Setup B (Imbalanced),White Box,LR-G,25,0.982476,0.9825836354039955,0.966
ag_news,Setup A (Balanced),White Box,LR-G,27,0.98334,0.9835048831866279,0.972
ag_news,Setup B (Imbalanced),White Box,LR-G,27,0.98334,0.9835048831866279,0.972
ag_news,Setup A (Balanced),White Box,LR-G,29,0.983416,0.9836361877500156,0.97
ag_news,Setup B (Imbalanced),White Box,LR-G,29,0.983416,0.9836361877500156,0.97
ag_news,Setup A (Balanced),White Box,LR-G,31,0.9836440000000001,0.9837056574049954,0.972
ag_news,Setup B (Imbalanced),White Box,LR-G,31,0.9836440000000001,0.9837056574049954,0.972
dbpedia_14,Setup A (Balanced),Black Box,BB,N/A,0.9770737098648227,0.9806971475572756,0.9456740442655935
dbpedia_14,Setup B (Imbalanced),Black Box,BB,N/A,0.9770737098648227,0.9806971475572756,0.9456740442655935
dbpedia_14,Setup A (Balanced),White Box,LR,1,0.926071519661227,0.9373600288319411,0.8209255533199196
dbpedia_14,Setup B (Imbalanced),White Box,LR,1,0.926071519661227,0.9373600288319411,0.8209255533199196
dbpedia_14,Setup A (Balanced),White Box,LR,3,0.9740900129145093,0.9671894079544643,0.8953722334004024
dbpedia_14,Setup B (Imbalanced),White Box,LR,3,0.9740900129145093,0.9671894079544643,0.8953722334004024
dbpedia_14,Setup A (Balanced),White Box,LR,5,0.9981458165491945,0.997995772257168,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,5,0.9981458165491945,0.997995772257168,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,7,0.9982551243072115,0.9981216065266271,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,7,0.9982551243072115,0.9981216065266271,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,9,0.9994210737260586,0.9994126874082612,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,9,0.9994210737260586,0.9994126874082612,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,11,0.9998623531936083,0.9998630250682613,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,11,0.9998623531936083,0.9998630250682613,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,13,0.9998785469355368,0.9998834832005256,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,13,0.9998785469355368,0.9998834832005256,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,15,0.9998583047581262,0.9998633233923148,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LR,15,0.9998583047581262,0.9998633233923148,1.0
dbpedia_14,Setup A (Balanced),White Box,LR,17,0.9996680282904672,0.9997059009831148,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,17,0.9996680282904672,0.9997059009831148,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,19,0.9992429425648459,0.9994117158943647,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,19,0.9992429425648459,0.9994117158943647,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,21,0.9987490334360287,0.9991822724763911,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,21,0.9987490334360287,0.9991822724763911,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,23,0.9987368881295824,0.9991687322670182,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,23,0.9987368881295824,0.9991687322670182,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,25,0.9988097599682604,0.9991921465049493,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,25,0.9988097599682604,0.9991921465049493,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,27,0.9986964037747613,0.9991333708931958,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,27,0.9986964037747613,0.9991333708931958,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,29,0.9988219052747066,0.9991813231584145,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,29,0.9988219052747066,0.9991813231584145,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LR,31,0.9991336348068289,0.9993435806319191,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LR,31,0.9991336348068289,0.9993435806319191,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,DIM,1,0.9027606281552494,0.911097574569065,0.7283702213279678
dbpedia_14,Setup B (Imbalanced),White Box,DIM,1,0.9027606281552494,0.911097574569065,0.7283702213279678
dbpedia_14,Setup A (Balanced),White Box,DIM,3,0.9517062131339344,0.958050666201316,0.8953722334004024
dbpedia_14,Setup B (Imbalanced),White Box,DIM,3,0.9517062131339344,0.958050666201316,0.8953722334004024
dbpedia_14,Setup A (Balanced),White Box,DIM,5,0.9879437591342826,0.9894395500661219,0.9617706237424547
dbpedia_14,Setup B (Imbalanced),White Box,DIM,5,0.9879437591342826,0.9894395500661219,0.9617706237424547
dbpedia_14,Setup A (Balanced),White Box,DIM,7,0.9745150986401305,0.9804017007649929,0.9235412474849095
dbpedia_14,Setup B (Imbalanced),White Box,DIM,7,0.9745150986401305,0.9804017007649929,0.9235412474849095
dbpedia_14,Setup A (Balanced),White Box,DIM,9,0.983947953313442,0.9868650148617246,0.9456740442655935
dbpedia_14,Setup B (Imbalanced),White Box,DIM,9,0.983947953313442,0.9868650148617246,0.9456740442655935
dbpedia_14,Setup A (Balanced),White Box,DIM,11,0.9900610908914251,0.9912019310788316,0.9678068410462777
dbpedia_14,Setup B (Imbalanced),White Box,DIM,11,0.9900610908914251,0.9912019310788316,0.9678068410462777
dbpedia_14,Setup A (Balanced),White Box,DIM,13,0.9911946528264153,0.9920943185534339,0.9798792756539235
dbpedia_14,Setup B (Imbalanced),White Box,DIM,13,0.9911946528264153,0.9920943185534339,0.9798792756539235
dbpedia_14,Setup A (Balanced),White Box,DIM,15,0.9848952872162553,0.9855469607177937,0.9637826961770624
dbpedia_14,Setup B (Imbalanced),White Box,DIM,15,0.9848952872162553,0.9855469607177937,0.9637826961770624
dbpedia_14,Setup A (Balanced),White Box,DIM,17,0.9812597921533224,0.9824011064419169,0.9537223340040242
dbpedia_14,Setup B (Imbalanced),White Box,DIM,17,0.9812597921533224,0.9824011064419169,0.9537223340040242
dbpedia_14,Setup A (Balanced),White Box,DIM,19,0.9739968988984207,0.9753465476700676,0.9356136820925554
dbpedia_14,Setup B (Imbalanced),White Box,DIM,19,0.9739968988984207,0.9753465476700676,0.9356136820925554
dbpedia_14,Setup A (Balanced),White Box,DIM,21,0.9730900493504285,0.9768539673858456,0.9336016096579477
dbpedia_14,Setup B (Imbalanced),White Box,DIM,21,0.9730900493504285,0.9768539673858456,0.9336016096579477
dbpedia_14,Setup A (Balanced),White Box,DIM,23,0.9722317810282217,0.9767262105365342,0.9295774647887324
dbpedia_14,Setup B (Imbalanced),White Box,DIM,23,0.9722317810282217,0.9767262105365342,0.9295774647887324
dbpedia_14,Setup A (Balanced),White Box,DIM,25,0.9719969717702595,0.9767169722239558,0.9235412474849095
dbpedia_14,Setup B (Imbalanced),White Box,DIM,25,0.9719969717702595,0.9767169722239558,0.9235412474849095
dbpedia_14,Setup A (Balanced),White Box,DIM,27,0.9726892542376999,0.9775481403722707,0.9235412474849095
dbpedia_14,Setup B (Imbalanced),White Box,DIM,27,0.9726892542376999,0.9775481403722707,0.9235412474849095
dbpedia_14,Setup A (Balanced),White Box,DIM,29,0.9722925075604532,0.9772076879476073,0.9235412474849095
dbpedia_14,Setup B (Imbalanced),White Box,DIM,29,0.9722925075604532,0.9772076879476073,0.9235412474849095
dbpedia_14,Setup A (Balanced),White Box,DIM,31,0.9701711273678287,0.9752873434796598,0.9235412474849095
dbpedia_14,Setup B (Imbalanced),White Box,DIM,31,0.9701711273678287,0.9752873434796598,0.9235412474849095
dbpedia_14,Setup A (Balanced),White Box,LAT,1,0.5031719492002316,0.5054247179096039,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,LAT,1,0.5021517434587404,0.5034105947304007,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,LAT,3,0.5215518462890016,0.5215366101484364,0.0
dbpedia_14,Setup B (Imbalanced),White Box,LAT,3,0.5183454853871721,0.5163907703075268,0.0
dbpedia_14,Setup A (Balanced),White Box,LAT,5,0.5811104048840325,0.5941561834360507,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,LAT,5,0.5279159868668752,0.5269696476002788,0.0
dbpedia_14,Setup A (Balanced),White Box,LAT,7,0.5306932136076014,0.537689630760206,0.0
dbpedia_14,Setup B (Imbalanced),White Box,LAT,7,0.5112971592128221,0.5127469076330731,0.0
dbpedia_14,Setup A (Balanced),White Box,LAT,9,0.5139407875826387,0.5161819465740805,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,LAT,9,0.5141229671793336,0.5160890567157592,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,LAT,11,0.5012287001688198,0.5081689524869855,0.004024144869215292
dbpedia_14,Setup B (Imbalanced),White Box,LAT,11,0.5117222449384435,0.5164433607042865,0.006036217303822937
dbpedia_14,Setup A (Balanced),White Box,LAT,13,0.5053014262638202,0.5149350014524905,0.006036217303822937
dbpedia_14,Setup B (Imbalanced),White Box,LAT,13,0.49845957029905785,0.5091289903901606,0.006036217303822937
dbpedia_14,Setup A (Balanced),White Box,LAT,15,0.537280018136991,0.5433299110279688,0.0
dbpedia_14,Setup B (Imbalanced),White Box,LAT,15,0.5573076284669789,0.5672687756989356,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,LAT,17,0.6965414215676351,0.734584654555847,0.16498993963782696
dbpedia_14,Setup B (Imbalanced),White Box,LAT,17,0.6369929840613094,0.6694311025722686,0.096579476861167
dbpedia_14,Setup A (Balanced),White Box,LAT,19,0.8591589780129469,0.8668467326993463,0.5613682092555332
dbpedia_14,Setup B (Imbalanced),White Box,LAT,19,0.9024286564457166,0.9037283401119185,0.6559356136820925
dbpedia_14,Setup A (Balanced),White Box,LAT,21,0.9134484978280144,0.9145534216808215,0.6559356136820925
dbpedia_14,Setup B (Imbalanced),White Box,LAT,21,0.9385973790428689,0.9401183301761463,0.7746478873239436
dbpedia_14,Setup A (Balanced),White Box,LAT,23,0.9604832212591444,0.965080338415633,0.8812877263581489
dbpedia_14,Setup B (Imbalanced),White Box,LAT,23,0.9467873640231732,0.9503345120916122,0.8209255533199196
dbpedia_14,Setup A (Balanced),White Box,LAT,25,0.953568493455704,0.9575657193661518,0.8571428571428571
dbpedia_14,Setup B (Imbalanced),White Box,LAT,25,0.963094462145104,0.9681861332286746,0.89738430583501
dbpedia_14,Setup A (Balanced),White Box,LAT,27,0.9652563266925496,0.9704374168484075,0.9094567404426559
dbpedia_14,Setup B (Imbalanced),White Box,LAT,27,0.966134837192167,0.9710034532619651,0.9114688128772636
dbpedia_14,Setup A (Balanced),White Box,LAT,29,0.9634507244675296,0.9685516537967469,0.8993963782696177
dbpedia_14,Setup B (Imbalanced),White Box,LAT,29,0.962045917355238,0.9670650597368997,0.8933601609657947
dbpedia_14,Setup A (Balanced),White Box,LAT,31,0.9611876490330313,0.9663015578071983,0.8953722334004024
dbpedia_14,Setup B (Imbalanced),White Box,LAT,31,0.9593982405499394,0.9644185905226081,0.8873239436619719
dbpedia_14,Setup A (Balanced),White Box,CCS,1,0.8282390520183475,0.828491722612151,0.33601609657947684
dbpedia_14,Setup B (Imbalanced),White Box,CCS,1,0.8297835301547718,0.8300652325472279,0.33400402414486924
dbpedia_14,Setup A (Balanced),White Box,CCS,3,0.9491476019092422,0.954895552788554,0.8953722334004024
dbpedia_14,Setup B (Imbalanced),White Box,CCS,3,0.9498844171669859,0.955301125708709,0.8953722334004024
dbpedia_14,Setup A (Balanced),White Box,CCS,5,0.9906683562137413,0.9919977454153714,0.971830985915493
dbpedia_14,Setup B (Imbalanced),White Box,CCS,5,0.9931419502933092,0.9938276452950093,0.9758551307847082
dbpedia_14,Setup A (Balanced),White Box,CCS,7,0.9941176232444973,0.9948935295541099,0.9818913480885312
dbpedia_14,Setup B (Imbalanced),White Box,CCS,7,0.987547012457036,0.9901028373026243,0.9698189134808853
dbpedia_14,Setup A (Balanced),White Box,CCS,9,0.9978624260654471,0.9979851747383727,0.9899396378269618
dbpedia_14,Setup B (Imbalanced),White Box,CCS,9,0.9987287912586181,0.9987508566198156,1.0
dbpedia_14,Setup A (Balanced),White Box,CCS,11,0.9993158144035237,0.9993333462336199,1.0
dbpedia_14,Setup B (Imbalanced),White Box,CCS,11,0.9926642349064204,0.9929563105164627,0.9798792756539235
dbpedia_14,Setup A (Balanced),White Box,CCS,13,0.9529774218753162,0.9586386476823676,0.7987927565392354
dbpedia_14,Setup B (Imbalanced),White Box,CCS,13,0.9689525482877142,0.971857080219128,0.8410462776659959
dbpedia_14,Setup A (Balanced),White Box,CCS,15,0.9948868259860977,0.9950097555393197,0.993963782696177
dbpedia_14,Setup B (Imbalanced),White Box,CCS,15,0.9910610544555056,0.9912815247638234,0.9839034205231388
dbpedia_14,Setup A (Balanced),White Box,CCS,17,0.9957774817921614,0.9959339562788206,0.993963782696177
dbpedia_14,Setup B (Imbalanced),White Box,CCS,17,0.9936277625511621,0.9939102559686908,0.9919517102615694
dbpedia_14,Setup A (Balanced),White Box,CCS,19,0.9921541320356747,0.99404649818138,0.9879275653923542
dbpedia_14,Setup B (Imbalanced),White Box,CCS,19,0.9956438834212518,0.9960183016414164,0.9919517102615694
dbpedia_14,Setup A (Balanced),White Box,CCS,21,0.9692561809488722,0.9729336364618675,0.9195171026156942
dbpedia_14,Setup B (Imbalanced),White Box,CCS,21,0.9952795242278621,0.9959981134203079,0.9919517102615694
dbpedia_14,Setup A (Balanced),White Box,CCS,23,0.9945224667927081,0.995327706883822,0.9899396378269618
dbpedia_14,Setup B (Imbalanced),White Box,CCS,23,0.9937654093575536,0.9946345246769428,0.9899396378269618
dbpedia_14,Setup A (Balanced),White Box,CCS,25,0.9979838791299103,0.9981156546166058,0.993963782696177
dbpedia_14,Setup B (Imbalanced),White Box,CCS,25,0.9958463051953572,0.9963323941833517,0.9919517102615694
dbpedia_14,Setup A (Balanced),White Box,CCS,27,0.9948949228570618,0.9956150010034269,0.9899396378269618
dbpedia_14,Setup B (Imbalanced),White Box,CCS,27,0.9044083413964673,0.8971143532317404,0.6197183098591549
dbpedia_14,Setup A (Balanced),White Box,CCS,29,0.995311911711719,0.9960728102984552,0.9919517102615694
dbpedia_14,Setup B (Imbalanced),White Box,CCS,29,0.9921419867292286,0.9937339216779593,0.9899396378269618
dbpedia_14,Setup A (Balanced),White Box,CCS,31,0.9896683926496606,0.9905116008395712,0.9758551307847082
dbpedia_14,Setup B (Imbalanced),White Box,CCS,31,0.9951175868085778,0.9957347304787395,0.9919517102615694
dbpedia_14,Setup A (Balanced),White Box,LDA,1,0.9889639648757738,0.9859676264241003,0.9859154929577465
dbpedia_14,Setup B (Imbalanced),White Box,LDA,1,0.9889639648757738,0.9859676264241003,0.9859154929577465
dbpedia_14,Setup A (Balanced),White Box,LDA,3,0.9951175868085779,0.9908641248223016,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,3,0.9951175868085779,0.9908641248223016,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,5,0.9993117659680416,0.9991844634366865,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LDA,5,0.9993117659680416,0.9991844634366865,1.0
dbpedia_14,Setup A (Balanced),White Box,LDA,7,0.9999149828548757,0.9999144543434274,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LDA,7,0.9999149828548757,0.9999144543434274,1.0
dbpedia_14,Setup A (Balanced),White Box,LDA,9,0.9995749142743787,0.999592764772541,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,9,0.9995749142743787,0.999592764772541,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,11,0.9991498285487573,0.9989525588256747,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LDA,11,0.9991498285487573,0.9989525588256747,1.0
dbpedia_14,Setup A (Balanced),White Box,LDA,13,0.9996558829840209,0.9996938211405063,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,13,0.9996558829840209,0.9996938211405063,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,15,0.9996032533227535,0.9996625677958721,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,15,0.9996032533227535,0.9996625677958721,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,17,0.9994858486937723,0.9995639443939687,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,17,0.9994858486937723,0.9995639443939687,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,19,0.9999230797258399,0.99992480971834,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LDA,19,0.9999230797258399,0.99992480971834,1.0
dbpedia_14,Setup A (Balanced),White Box,LDA,21,0.9999473703387326,0.9999483264692677,1.0
dbpedia_14,Setup B (Imbalanced),White Box,LDA,21,0.9999473703387326,0.9999483264692677,1.0
dbpedia_14,Setup A (Balanced),White Box,LDA,23,0.9992955722261132,0.9994764164433431,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,23,0.9992955722261132,0.9994764164433431,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,25,0.9987409365650645,0.9992107616838926,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,25,0.9987409365650645,0.9992107616838926,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,27,0.9981822524685335,0.9989807286924567,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,27,0.9981822524685335,0.9989807286924567,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,29,0.9988542927585635,0.9992264420634378,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,29,0.9988542927585635,0.9992264420634378,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,LDA,31,0.9995425267905218,0.9996110410834754,0.9979879275653923
dbpedia_14,Setup B (Imbalanced),White Box,LDA,31,0.9995425267905218,0.9996110410834754,0.9979879275653923
dbpedia_14,Setup A (Balanced),White Box,PCA,1,0.5020869684910266,0.5035645008934693,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,PCA,1,0.5020869684910266,0.5035645008934693,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,PCA,3,0.5223210490306022,0.5235066412622553,0.0
dbpedia_14,Setup B (Imbalanced),White Box,PCA,3,0.5223210490306022,0.5235066412622553,0.0
dbpedia_14,Setup A (Balanced),White Box,PCA,5,0.578274475828816,0.5895239417670719,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,PCA,5,0.578274475828816,0.5895239417670719,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,PCA,7,0.5245638822876899,0.5298009626970671,0.0
dbpedia_14,Setup B (Imbalanced),White Box,PCA,7,0.5245638822876899,0.5298009626970671,0.0
dbpedia_14,Setup A (Balanced),White Box,PCA,9,0.516240298936476,0.5172872558026397,0.002012072434607646
dbpedia_14,Setup B (Imbalanced),White Box,PCA,9,0.516240298936476,0.5172872558026397,0.002012072434607646
dbpedia_14,Setup A (Balanced),White Box,PCA,11,0.5043298017481145,0.5110402790177051,0.004024144869215292
